Time 	 KE 	 PE 	 E 	 L 
0.0	8.363109500000003E-29	8.357751373687876E-29	1.6720860873687878E-28	1.7450458092922896E-29
0.10000000000007934	8.363186235264958E-29	8.36007118098796E-29	1.6723257416252918E-28	1.7455301704351828E-29
0.20000000000017934	8.363262971234121E-29	8.36503724371386E-29	1.6728300214947982E-28	1.7465670530320732E-29
0.29999999999889154	8.363339707907088E-29	8.368496110078465E-29	1.6731835817985552E-28	1.7472892425283363E-29
0.399999999996216	8.363416445284482E-29	8.367574651931494E-29	1.6730991097215977E-28	1.747096847875048E-29
0.49999999999354044	8.363493183365936E-29	8.363120794746999E-29	1.6726613978112935E-28	1.7461669105668556E-29
0.599999999996416	8.363569922151517E-29	8.358983240293946E-29	1.6722553162445463E-28	1.745303015275384E-29
0.6559449999980247	8.363612853972278E-29	8.358254566318702E-29	1.6721867420290979E-28	1.7451508727420655E-29
0.6999999999992915	8.363646661641252E-29	8.358742027536341E-29	1.6722388689177593E-28	1.7452526515719205E-29
0.8000000000021671	8.363723401835486E-29	8.362667292203203E-29	1.672639069403869E-28	1.7460722220940632E-29
0.9000000000050427	8.363800142733363E-29	8.367489756503759E-29	1.6731289899237121E-28	1.747079122244819E-29
1.000000000007918	8.363876884335481E-29	8.369177943447057E-29	1.6733054827782538E-28	1.747431605038215E-29
1.0999999999996914	8.363953626641695E-29	8.36636290376795E-29	1.6730316530409645E-28	1.7468438424959496E-29
1.1999999999914648	8.364030369652012E-29	8.361501160796343E-29	1.6725531530448355E-28	1.7458287412062453E-29
1.2999999999832381	8.364107113366594E-29	8.35878793251132E-29	1.6722895045877912E-28	1.7452622362413647E-29
1.31188999998226	8.364116238241064E-29	8.358757789240636E-29	1.67228740274817E-28	1.7452559425164336E-29
1.3999999999750115	8.364183857784982E-29	8.360593315838337E-29	1.672477717362332E-28	1.7456391889010118E-29
1.4999999999667848	8.364260602907599E-29	8.36544887596421E-29	1.672970947887181E-28	1.746652999251496E-29
1.5999999999585581	8.364337348734447E-29	8.369295044384956E-29	1.6733632393119402E-28	1.7474560549759803E-29
1.6999999999503315	8.364414095265819E-29	8.368929692752125E-29	1.6733343788017944E-28	1.747379771857796E-29
1.7999999999421048	8.364490842501088E-29	8.364728344178866E-29	1.6729219186679954E-28	1.7465025567561096E-29
1.8999999999338781	8.364567590440754E-29	8.360325199722331E-29	1.6724892790163085E-28	1.7455832079458813E-29
1.9678349999282976	8.364619652806479E-29	8.359261042455564E-29	1.6723880695262044E-28	1.7453610186157885E-29
1.9999999999256515	8.364644339084622E-29	8.359525919695314E-29	1.6724170258779936E-28	1.745416323313971E-29
2.0999999999396293	8.364721088432574E-29	8.363074722264406E-29	1.672779581069698E-28	1.7461572909228775E-29
2.199999999953607	8.36479783848453E-29	8.368022143093567E-29	1.6732819981578096E-28	1.7471902812092253E-29
2.299999999967585	8.364874589240784E-29	8.370230567176924E-29	1.673510515641771E-28	1.7476513862384965E-29
2.3999999999815627	8.364951340701582E-29	8.367889115948869E-29	1.673284045665045E-28	1.7471625059798608E-29
2.4999999999955405	8.365028092866488E-29	8.363052007378324E-29	1.6728080100244812E-28	1.7461525481978316E-29
2.6000000000095183	8.365104845735546E-29	8.359893536212874E-29	1.6724998381948421E-28	1.7454930793258105E-29
2.623779000012842	8.365123096903869E-29	8.359764325581169E-29	1.6724887422485037E-28	1.745466100960304E-29
2.700000000023496	8.36518159930869E-29	8.361162036031705E-29	1.6726343635340397E-28	1.7457579340928364E-29
2.800000000037474	8.36525835358649E-29	8.365845160728617E-29	1.6731103514315107E-28	1.7467357410125862E-29
2.9000000000514516	8.365335108568137E-29	8.370029836569534E-29	1.673536494513767E-28	1.747609474952846E-29
3.0000000000654294	8.365411864254436E-29	8.37022638610384E-29	1.6735638250358278E-28	1.747650513256789E-29
3.1000000000794072	8.365488620644593E-29	8.366333008035718E-29	1.6731821628680312E-28	1.7468376004554878E-29
3.200000000093385	8.365565377738978E-29	8.361722288366333E-29	1.672728766610531E-28	1.7458749112491285E-29
3.2797240001045287	8.365626572069577E-29	8.360267639385626E-29	1.6725894211455205E-28	1.7455711897103707E-29
3.300000000107363	8.365642135537838E-29	8.360376225301543E-29	1.672601836083938E-28	1.7455938617652146E-29
3.4000000001213406	8.365718894041257E-29	8.363503533079177E-29	1.6729222427120432E-28	1.7462468239182777E-29
3.5000000001353184	8.36579565324845E-29	8.368512815510694E-29	1.6734308468759143E-28	1.747292730517294E-29
3.600000000149296	8.365872413160018E-29	8.371213918460367E-29	1.6737086331620384E-28	1.747856703788578E-29
3.700000000163274	8.36594917377594E-29	8.369377445102499E-29	1.673532661887844E-28	1.747473259726445E-29
3.800000000177252	8.366025935096123E-29	8.364628643319491E-29	1.6730654578415614E-28	1.74648173984507E-29
3.9000000001912296	8.366102697120896E-29	8.361066795324383E-29	1.672716949244528E-28	1.7457380484334346E-29
3.9356690001962154	8.366130077537745E-29	8.360770983487876E-29	1.672690106102562E-28	1.745676284786425E-29
4.000000000205207	8.366179459849713E-29	8.361782906000509E-29	1.6727962365850222E-28	1.745887567829081E-29
4.100000000219185	8.366256223283185E-29	8.366233889436303E-29	1.6732490112719488E-28	1.7468169051166582E-29
4.200000000233163	8.366332987420675E-29	8.370703886282693E-29	1.673703687370337E-28	1.7477502122845287E-29
4.300000000247141	8.366409752262666E-29	8.371460851829502E-29	1.673787060409217E-28	1.747908261919673E-29
4.400000000261119	8.366486517809037E-29	8.367926922484668E-29	1.6734413440293706E-28	1.747170399746247E-29
4.500000000275096	8.366563284059645E-29	8.363169339008335E-29	1.672973262306798E-28	1.7461770463026558E-29
4.591614000287902	8.36663361331099E-29	8.361274357890366E-29	1.6727907971201357E-28	1.7457813861889792E-29
4.600000000289074	8.366640051014853E-29	8.361294863332355E-29	1.672793491434721E-28	1.7457856675960238E-29
4.700000000303052	8.36671681867442E-29	8.363961099726977E-29	1.6730677918401398E-28	1.7463423609503707E-29
4.80000000031703	8.36679358703814E-29	8.368968339878412E-29	1.6735761926916552E-28	1.7473878411341783E-29
4.900000000331008	8.366870356106624E-29	8.372128176555312E-29	1.6738998532661935E-28	1.7480475951163839E-29
5.000000000344985	8.366947125879496E-29	8.370821531295253E-29	1.673776865717475E-28	1.747774775821654E-29
5.100000000358963	8.367023896356658E-29	8.366223572202407E-29	1.6733247468559066E-28	1.746814750943248E-29
5.200000000372941	8.367100667538092E-29	8.362305445142513E-29	1.6729406112680605E-28	1.745996670708453E-29
5.2475580003795885	8.367137178623888E-29	8.361777762212415E-29	1.6728914940836304E-28	1.7458864938385482E-29
5.300000000386919	8.367177439424188E-29	8.362460816679518E-29	1.6729638256103706E-28	1.7460291113060989E-29
