# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Mode               : 10 
# Magnetic field?      true
# Failing field?       false
# Point charge?        false
# Electric field?      true
# Magnetic strength  : 1.0E-7T 
# Electric strength  : 1.0E-7NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : 3
# Time-step          : 0.001s 
# Number of Turns    : 10.0
# Number of particles: 10
# Spread in x        : 1.0439684858214949E-4m 
# Spread in y        : 1.0439684858214949E-4m 
# Spread in z        : 1.0439684858214949E-4m 
# Intial average v   : 0.1ms^-1 
# Intial v_sigma     : 1.0000000000000002E-6ms^-1 
# ----------------------------- 
Spread in x 	 Spread in y 	 Spread in z 
1.240449813805465E-4	1.0325971595767322E-4	1.023554040560004E-4
1.5213447923020235E-4	1.245596657118505E-4	1.023554040560004E-4
1.6510370106243358E-4	1.2056546486775545E-4	1.023554040560004E-4
0.0013256868861412988	1.2186978654679821E-4	1.023554040560004E-4
0.0013743002371732552	1.229611481564205E-4	1.023554040560004E-4
0.0014244081616501536	1.240697118849595E-4	1.023554040560004E-4
0.0014760468581545491	1.2519541671105828E-4	1.023554040560004E-4
0.001529263084958335	1.263382751535096E-4	1.023554040560004E-4
0.0015841164966849258	1.2941391882978124E-4	1.023554040560004E-4
0.0026546808723180437	1.4822393289453436E-4	1.023554040560004E-4
0.004261632884289546	1.5083598053193287E-4	1.023554040560004E-4
0.005685617075157717	1.5658350356331416E-4	1.023554040560004E-4
0.006105843174970316	1.6911360388710756E-4	1.023554040560004E-4
0.006108392860207659	1.8198906845052272E-4	1.023554040560004E-4
0.0061110024323969975	1.8663517454596285E-4	1.023554040560004E-4
0.006113694551003121	1.9142136842768332E-4	1.023554040560004E-4
0.006116469387922235	1.9635166267748417E-4	1.023554040560004E-4
0.0061193294843583795	2.0143039427760736E-4	1.023554040560004E-4
0.006122277459572181	2.0666203069348446E-4	1.023554040560004E-4
0.00612531601327794	2.1205117379826332E-4	1.023554040560004E-4
0.006128447928115122	2.1760256391302663E-4	1.023554040560004E-4
0.006173550157632712	2.233210839736777E-4	1.023554040560004E-4
0.0063939381756873415	2.2921176381727614E-4	1.023554040560004E-4
0.006621059423543629	2.352797846002703E-4	1.023554040560004E-4
0.006855119586257091	2.4153048335049851E-4	1.023554040560004E-4
0.007096330631285841	2.4796935765312284E-4	1.023554040560004E-4
0.0073449110003573626	2.546020704802109E-4	1.023554040560004E-4
0.007601083513358892	2.604765829269705E-4	1.023554040560004E-4
0.008271159580172827	2.6451375820330534E-4	1.023554040560004E-4
0.009199571863411304	2.6470166510666896E-4	1.023554040560004E-4
0.010683888685118326	2.588008565847185E-4	1.023554040560004E-4
0.012660242405600403	2.4931284464034835E-4	1.023554040560004E-4
0.012883394413432642	2.3699792271988885E-4	1.023554040560004E-4
0.013314871681562007	2.4115551840223895E-4	1.023554040560004E-4
0.013759529927034608	2.453717917873903E-4	1.023554040560004E-4
0.014217771756676045	2.496464471114625E-4	1.023554040560004E-4
0.014690012073159925	2.5397911576133464E-4	1.023554040560004E-4
0.015174917383318332	3.3001392756587555E-4	1.023554040560004E-4
0.015676451271841862	3.36651044539747E-4	1.023554040560004E-4
0.0161933076366641	3.4341151374000156E-4	1.023554040560004E-4
0.016725954537729848	3.5029667654283775E-4	1.023554040560004E-4
0.01727487433108671	3.5730784113907794E-4	1.023554040560004E-4
0.017840566399295543	3.654041509080935E-4	1.023554040560004E-4
0.01842048603123314	3.736929695052774E-4	1.023554040560004E-4
0.01841053407848714	3.851470092168358E-4	1.023554040560004E-4
0.01840639147172851	3.9795641248095356E-4	1.023554040560004E-4
0.018002160952983737	4.151356623136237E-4	1.023554040560004E-4
0.01718562356341541	4.379187041575602E-4	1.023554040560004E-4
0.016142636800708043	4.637531477397353E-4	1.023554040560004E-4
0.015067792545199243	4.908672973910301E-4	1.023554040560004E-4
0.01577369202214951	5.212626062539531E-4	1.023554040560004E-4
0.0162996470369548	5.346930813173913E-4	1.023554040560004E-4
0.01684472587664948	5.484779962933563E-4	1.023554040560004E-4
0.018014038466222182	5.587000635979495E-4	1.023554040560004E-4
0.019820532230252985	5.612767058667473E-4	1.023554040560004E-4
0.02188677020794194	5.614992371622447E-4	1.023554040560004E-4
0.024220687608682567	5.601687663033504E-4	1.023554040560004E-4
0.024812355181920487	5.562273155138003E-4	1.023554040560004E-4
0.025623603295830466	5.689796900224045E-4	1.023554040560004E-4
0.026459634916172647	5.820179041513222E-4	1.023554040560004E-4
0.02732120707738528	5.953475190728997E-4	1.023554040560004E-4
0.028209099935215254	6.089741689292924E-4	1.023554040560004E-4
0.02912411747278787	6.229035600996864E-4	1.023554040560004E-4
0.030067088228256322	6.371414703516785E-4	1.023554040560004E-4
0.031038866044637903	6.516937478875245E-4	1.023554040560004E-4
0.03203576610369163	7.855773987551504E-4	1.023554040560004E-4
0.03306779761180789	8.04414695468869E-4	1.023554040560004E-4
0.03413135999275663	8.236955374907691E-4	1.023554040560004E-4
0.035227416460733796	8.434294419290556E-4	1.023554040560004E-4
0.03635695965067298	8.6362609336222E-4	1.023554040560004E-4
0.03752101251676876	8.842953451887953E-4	1.023554040560004E-4
0.038720629258433004	9.054472208960031E-4	1.023554040560004E-4
0.03995689627452792	9.270919152627654E-4	1.023554040560004E-4
0.041230933146742754	9.492397954613679E-4	1.023554040560004E-4
0.042543895946836496	9.72859256183619E-4	1.023554040560004E-4
0.043692409668673604	9.98056671075013E-4	1.023554040560004E-4
0.04487601324272705	0.0010239219267988015	1.023554040560004E-4
0.045491273275874544	0.00105823005913986	1.023554040560004E-4
0.045514712273855173	0.0010967260310421525	1.023554040560004E-4
0.045541934955662944	0.0011376380998953262	1.023554040560004E-4
0.04617449788968386	0.0011723679209771076	1.023554040560004E-4
0.049049001001155945	0.0012072252708318076	1.023554040560004E-4
0.05221586712105575	0.0012227072826493865	1.023554040560004E-4
0.05547947008243104	0.001237950220313493	1.023554040560004E-4
0.057029297223694986	0.0012509777251434716	1.023554040560004E-4
0.05882796880343322	0.0012811026570296868	1.023554040560004E-4
0.06068159009085661	0.0013119263857629439	1.023554040560004E-4
0.06259183959133874	0.0013434634879480444	1.023554040560004E-4
0.0645604470756127	0.0013757287785329982	1.023554040560004E-4
0.06658919514530792	0.001408737311762099	1.023554040560004E-4
0.06867992084630692	0.0014425043819625664	1.023554040560004E-4
0.0708345173313969	0.0014770455241719521	1.023554040560004E-4
0.07305493557362763	0.0015123765145644598	1.023554040560004E-4
0.07534318613203461	0.0015485133706744682	1.023554040560004E-4
0.0776904176143296	0.0018553461601905387	1.023554040560004E-4
0.08012054290746717	0.001901394839781587	1.023554040560004E-4
0.08262491416195195	0.0019485511191569011	1.023554040560004E-4
0.08520579947073004	0.001996839688982451	1.023554040560004E-4
0.08786553620433413	0.0020462857146440333	1.023554040560004E-4
0.0906065331266408	0.002096914842209965	1.023554040560004E-4
0.09343127257524686	0.0021487532042939496	1.023554040560004E-4
0.0963423127084253	0.0022018274258533716	1.023554040560004E-4
0.09934228982072058	0.002256164629880356	1.023554040560004E-4
0.10243392072920665	0.002311792442968332	1.023554040560004E-4
0.10562000752641199	0.0023696967986393397	1.023554040560004E-4
0.10869888155429885	0.0024290442333422223	1.023554040560004E-4
0.11167339320866665	0.0024956151383247853	1.023554040560004E-4
0.11412514370659688	0.002567017872780783	1.023554040560004E-4
0.11725627310149322	0.0026346904663089588	1.023554040560004E-4
0.12068455015121371	0.0027012435872760185	1.023554040560004E-4
0.12442208727894855	0.002769402985088442	1.023554040560004E-4
0.12991320736341638	0.0028217437321648685	1.023554040560004E-4
0.13373121810663013	0.0028822640681958923	1.023554040560004E-4
0.13787040945468165	0.0029527338693125307	1.023554040560004E-4
0.1421360542493364	0.003024844833482209	1.023554040560004E-4
0.14653201517899728	0.0030986314562946524	1.023554040560004E-4
0.15106227290774665	0.0031741288090887457	1.023554040560004E-4
0.15573092967814706	0.0032513725419304196	1.023554040560004E-4
0.16054221302401794	0.00333039888621562	1.023554040560004E-4
0.16550047959662484	0.003411244656918319	1.023554040560004E-4
0.17061021910767016	0.003493947254434908	1.023554040560004E-4
0.1758760583926966	0.0035785446660066764	1.023554040560004E-4
0.1812770413285012	0.004288452682177497	1.023554040560004E-4
0.1868693533417396	0.004396015189945576	1.023554040560004E-4
0.19263252410179943	0.004506172640971855	1.023554040560004E-4
0.19857177308443763	0.004618983183182115	1.023554040560004E-4
0.20469247919186273	0.004734506095070295	1.023554040560004E-4
0.21100018562171652	0.004852801800573715	1.023554040560004E-4
0.21750060488470346	0.004973931883663667	1.023554040560004E-4
0.2241996239754931	0.005097959102859463	1.023554040560004E-4
0.23110330970154536	0.0052249474054782835	1.023554040560004E-4
0.23821791417453309	0.00535496194168001	1.023554040560004E-4
0.24554988046955017	0.0054880690783411165	1.023554040560004E-4
0.2529043697407367	0.005625325840181515	1.023554040560004E-4
