# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Mode               : 1 
# Magnetic field?      true
# Failing field?       false
# Point charge?        false
# Electric field?      false
# Magnetic strength  : 1.0E-7T 
# Electric strength  : 1.0E-7NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : 4
# Time-step          : 1.0E-5s 
# Number of Turns    : 10.0
# Number of particles: 1
# Spread in x        : 0.0m 
# Spread in y        : 0.0m 
# Spread in z        : 0.0m 
# Intial average v   : 0.1ms^-1 
# Intial v_sigma     : 0.0ms^-1 
# ----------------------------- 
Time 	 KE 	 PE 	 E 	 L 
0.0	8.363109500000002E-30	8.363109500000003E-30	1.6726219000000003E-29	1.746164552294872E-30
0.00999999999999976	8.363111631524819E-30	8.363098851074148E-30	1.6726210482598967E-29	1.746162328866272E-30
0.019999999999999355	8.363113763050188E-30	8.363088254270452E-30	1.672620201732064E-29	1.7461601163204498E-30
0.029999999999998948	8.363115894576142E-30	8.363077761476896E-30	1.6726193656053037E-29	1.7461579254912896E-30
0.040000000000001576	8.363118026102668E-30	8.363067424157452E-30	1.672618545026012E-29	1.746155767124144E-30
0.05000000000000464	8.363120157629719E-30	8.363057293142279E-30	1.6726177450771998E-29	1.7461536518320305E-30
0.0600000000000077	8.363122289157206E-30	8.36304741842056E-30	1.6726169707577767E-29	1.746151590052374E-30
0.07000000000000556	8.36312442068523E-30	8.363037848936678E-30	1.672616226962191E-29	1.7461495920044546E-30
0.08000000000000168	8.363126552213702E-30	8.36302863239074E-30	1.6726155184604443E-29	1.746147667647753E-30
0.0899999999999978	8.363128683742801E-30	8.363019815044155E-30	1.6726148498786955E-29	1.7461458266413603E-30
0.09999999999999393	8.36313081527243E-30	8.363011441530883E-30	1.6726142256803312E-29	1.746144078304566E-30
0.10999999999999005	8.363132946802582E-30	8.363003554675608E-30	1.6726136501478188E-29	1.746142431578894E-30
0.11999999999998617	8.363135078333092E-30	8.362996195319021E-30	1.6726131273652113E-29	1.7461408949916236E-30
0.12999999999998924	8.363137209864135E-30	8.36298940215162E-30	1.6726126612015755E-29	1.7461394766210864E-30
0.13999999999999924	8.363139341395828E-30	8.362983211555657E-30	1.6726122552951486E-29	1.7461381840636678E-30
0.15000000000000924	8.363141472928221E-30	8.36297765745726E-30	1.6726119130385482E-29	1.746137024402929E-30
0.16000000000001924	8.363143604461207E-30	8.362972771187476E-30	1.672611637564868E-29	1.7461360041805953E-30
0.17000000000002924	8.363145735994705E-30	8.362968581355033E-30	1.672611431734974E-29	1.7461351293699893E-30
0.18000000000003924	8.36314786752867E-30	8.362965113729629E-30	1.67261129812583E-29	1.7461344053516603E-30
0.19000000000004924	8.36314999906313E-30	8.362962391136804E-30	1.6726112390199934E-29	1.746133836891439E-30
0.20000000000005924	8.363152130598265E-30	8.362960433365037E-30	1.6726112563963304E-29	1.7461334281210334E-30
0.21000000000006924	8.363154262133884E-30	8.362959257084788E-30	1.6726113519218672E-29	1.746133182521131E-30
0.22000000000007924	8.363156393670175E-30	8.362958875780949E-30	1.6726115269451123E-29	1.746133102907293E-30
0.23000000000008924	8.36315852520696E-30	8.36295929969735E-30	1.672611782490431E-29	1.7461331914183656E-30
0.24000000000009925	8.363160656744305E-30	8.362960535795505E-30	1.6726121192539811E-29	1.7461334495078695E-30
0.25000000000010925	8.363162788282256E-30	8.362962587725924E-30	1.672612537600818E-29	1.7461338779380083E-30
0.26000000000011925	8.363164919820595E-30	8.362965455813242E-30	1.6726130375633837E-29	1.746134476776563E-30
0.27000000000012925	8.363167051359623E-30	8.362969137055228E-30	1.672613618841485E-29	1.7461352453966873E-30
0.28000000000013925	8.363169182899164E-30	8.362973625134563E-30	1.6726142808033726E-29	1.746136182479365E-30
0.29000000000014925	8.363171314439227E-30	8.36297891044481E-30	1.6726150224884039E-29	1.7461372860188322E-30
0.30000000000015925	8.363173445979701E-30	8.362984980129565E-30	1.6726158426109267E-29	1.7461385533307527E-30
0.31000000000016925	8.363175577520796E-30	8.362991818134984E-30	1.6726167395655781E-29	1.746139981063185E-30
0.32000000000017925	8.363177709062361E-30	8.362999405274981E-30	1.672617711433734E-29	1.7461415652101963E-30
0.33000000000018925	8.363179840604525E-30	8.363007719309603E-30	1.6726187559914128E-29	1.7461433011282234E-30
0.34000000000019925	8.363181972147201E-30	8.363016735035456E-30	1.6726198707182657E-29	1.7461451835549565E-30
0.35000000000020925	8.363184103690463E-30	8.363026424389086E-30	1.672621052807955E-29	1.7461472066309242E-30
0.36000000000021926	8.363186235234133E-30	8.363036756560581E-30	1.6726222991794715E-29	1.7461493639232107E-30
0.37000000000022926	8.363188366778178E-30	8.363047698119821E-30	1.6726236064898E-29	1.746151648451817E-30
0.38000000000023926	8.363190498322878E-30	8.363059213152322E-30	1.6726249711475198E-29	1.746154052718026E-30
0.39000000000024926	8.363192629868164E-30	8.363071263405605E-30	1.672626389327377E-29	1.7461565687349607E-30
0.40000000000025926	8.363194761414195E-30	8.3630838084457E-30	1.6726278569859897E-29	1.746159188060263E-30
0.41000000000026926	8.363196892960696E-30	8.363096805821117E-30	1.6726293698781812E-29	1.7461619018303298E-30
0.42000000000027926	8.363199024507768E-30	8.363110211236767E-30	1.6726309235744536E-29	1.746164700796625E-30
0.43000000000028926	8.36320115605537E-30	8.363123978733998E-30	1.672632513478937E-29	1.746167575363273E-30
0.44000000000029926	8.363203287603478E-30	8.363138060878044E-30	1.672634134848152E-29	1.7461705156261925E-30
