# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Mode               : 1 
# Magnetic field?      true
# Failing field?       false
# Point charge?        false
# Electric field?      true
# Magnetic strength  : 1.0E-7T 
# Electric strength  : 1.0E-7NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : 3
# Time-step          : 1.0E-5s 
# Number of Turns    : 50.0
# Number of particles: 50
# Spread in x        : 1.0439684858214946m 
# Spread in y        : 1.0439684858214946m 
# Spread in z        : 1.0439684858214946m 
# Intial average v   : 1000.0ms^-1 
# Intial v_sigma     : 0.1ms^-1 
# ----------------------------- 
Turn Num 	 deltaV 
1.0	0.5009212555395379
2.0	0.5008779953039948
3.0	0.5010202106922179
4.0	0.5009750410328024
5.0	0.5011306667188364
6.0	0.5010759853968239
7.0	0.501210618515529
8.0	0.501182713351568
9.0	0.5013403105672296
10.0	0.5012761298363557
11.0	0.5014261260944295
12.0	0.501390622239569
13.0	0.5015425694989517
14.0	0.5014841648807078
15.0	0.5016361401543463
16.0	0.5016007005689289
17.0	0.5017393255740217
18.0	0.501707727601115
19.0	0.5018425835395419
20.0	0.5018014580588215
21.0	0.5018512056686859
22.0	0.5020128596522682
23.0	0.5019622130402013
24.0	0.502120094015936
25.0	0.5020752197799538
26.0	0.5022140059966205
27.0	0.502174880650955
28.0	0.502332831516128
29.0	0.5022841835672125
30.0	0.502423046147328
31.0	0.5023763306337514
32.0	0.5025419913705491
33.0	0.5025086875847364
34.0	0.5026514535018123
35.0	0.5026086166459436
36.0	0.5027495050052266
37.0	0.5027143536365202
38.0	0.5028839407639225
39.0	0.5028220404949479
40.0	0.5028816592794101
41.0	0.5030264708450431
42.0	0.5029856389309089
43.0	0.5031534039704866
44.0	0.5031087865914969
45.0	0.503255595945916
46.0	0.5032014430466916
47.0	0.5033616407274621
48.0	0.5033247231045834
49.0	0.5034696718068972
50.0	0.5034251465294801
