# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Mode               : 1 
# Magnetic field?      true
# Failing field?       true
# Point charge?        false
# Electric field?      true
# Magnetic strength  : 1.0E-7T 
# Electric strength  : 1.0E-7NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : 3
# Time-step          : 1.0E-5s 
# Number of Turns    : 50.0
# Number of particles: 10
# Spread in x        : 1.0E-4m 
# Spread in y        : 1.0E-4m 
# Spread in z        : 1.0E-4m 
# ----------------------------- 
Spread in x 	 Spread in y 	 Spread in z 
1.4684741287353253E-4	8.373834919412747E-5	6.21298385383288E-5
2.246964415132595	0.1736016042356141	6.21298385383288E-5
2.3527207285373164E-4	6.974868421941746E-5	6.21298385383288E-5
3.3171400837200826E-4	8.484198101794786E-5	6.21298385383288E-5
0.05296106312839033	0.34272161688810243	6.21298385383288E-5
4.1820611532111807E-4	7.160213022610641E-5	6.21298385383288E-5
2.142092840965205	0.5042697264312608	6.21298385383288E-5
5.094074300751594E-4	8.679909567376083E-5	6.21298385383288E-5
6.282126503290297E-4	7.300503942551093E-5	6.21298385383288E-5
0.2073479166278993	0.65343382683794	6.21298385383288E-5
7.39067799278903E-4	8.785580034064659E-5	6.21298385383288E-5
1.9418110542842442	0.787649988819453	6.21298385383288E-5
8.5196070663629E-4	7.445824056575559E-5	6.21298385383288E-5
9.768575588918194E-4	8.971126460657116E-5	6.21298385383288E-5
0.4487763061453194	0.9027696745549463	6.21298385383288E-5
0.001093803904907431	7.601256922257736E-5	6.21298385383288E-5
1.6649448572435404	0.9970261875722883	6.21298385383288E-5
0.0012047946100859352	9.106972620062832E-5	6.21298385383288E-5
0.001325810143820716	7.70677784301746E-5	6.21298385383288E-5
0.7545529793666788	1.0672093442597799	6.21298385383288E-5
0.0014528414672019263	9.247768526250699E-5	6.21298385383288E-5
1.337507017882956	1.1126237471090406	6.21298385383288E-5
0.0015719265620771639	7.892318786282063E-5	6.21298385383288E-5
0.0016850539457184954	9.408685990073759E-5	6.21298385383288E-5
1.0959028998681788	1.1312021379231822	6.21298385383288E-5
0.0018062130197312731	8.027993448780045E-5	6.21298385383288E-5
0.9903169051676599	1.1234786834326798	6.21298385383288E-5
0.0019333844860949245	9.519632162779783E-5	6.21298385383288E-5
0.002054607229927119	8.178600975765164E-5	6.21298385383288E-5
1.440699607885449	1.088657822578682	6.21298385383288E-5
0.0021698752095935525	9.705530141689359E-5	6.21298385383288E-5
0.6560822132765622	1.0285135548543423	6.21298385383288E-5
0.0022931748468220103	8.33932375965572E-5	6.21298385383288E-5
0.0024085156531332697	6.933028864135657E-5	6.21298385383288E-5
1.7564634660470233	0.9434955245863392	6.21298385383288E-5
0.00253386956731827	8.47520124099381E-5	6.21298385383288E-5
0.3662788378114996	0.836595411173576	6.21298385383288E-5
0.0026632594125683973	7.158087115617532E-5	6.21298385383288E-5
0.002784701393114153	8.670768449028487E-5	6.21298385383288E-5
2.013416409173459	0.7093412966761576	6.21298385383288E-5
0.0028981908281684454	7.283915490388735E-5	6.21298385383288E-5
0.1482593140106374	0.5657309226600091	6.21298385383288E-5
0.0030216984344517694	8.762435974465389E-5	6.21298385383288E-5
0.0031532276832888506	7.414855608504152E-5	6.21298385383288E-5
2.1873283608262284	0.40818631631291424	6.21298385383288E-5
0.0032748037911878303	8.957761349361396E-5	6.21298385383288E-5
0.022595479588930267	0.24140377839772498	6.21298385383288E-5
0.0033924329941878995	7.580297343673338E-5	6.21298385383288E-5
0.0035021101352510353	9.089087218662993E-5	6.21298385383288E-5
2.261758255298332	0.06835680209924	6.21298385383288E-5
0.0036357831711133493	7.711362133711302E-5	6.21298385383288E-5
0.0037594999287395847	9.225288660444884E-5	6.21298385383288E-5
0.0012002918468774215	0.10586874765944465	6.21298385383288E-5
0.003877277034588733	7.862130178928417E-5	6.21298385383288E-5
2.2296101264188337	0.27812864515043856	6.21298385383288E-5
0.0040050683206942495	9.396206480507575E-5	6.21298385383288E-5
0.0041388965912152464	7.993391523208621E-5	6.21298385383288E-5
0.08613831117875215	0.4433687037623031	6.21298385383288E-5
0.004266752154980846	9.517941116391447E-5	6.21298385383288E-5
2.093852593578987	0.5986525604737665	6.21298385383288E-5
0.004384675879798516	8.168969662322202E-5	6.21298385383288E-5
0.004510617517493598	9.659274060140784E-5	6.21298385383288E-5
0.2694961321100564	0.7393151379292391	6.21298385383288E-5
0.004626613903468968	8.304996576903242E-5	6.21298385383288E-5
1.8672201572439064	0.8630062798563785	6.21298385383288E-5
0.004752624302604591	6.929013914755162E-5	6.21298385383288E-5
0.00486869324286987	8.470973793378057E-5	6.21298385383288E-5
0.5340735393151093	0.9658008263523641	6.21298385383288E-5
0.004994787707509385	7.096461876493444E-5	6.21298385383288E-5
1.570986350316133	1.0462370262959837	6.21298385383288E-5
0.005114920305730575	8.58260767148504E-5	6.21298385383288E-5
0.005243084809869014	7.17856205573993E-5	6.21298385383288E-5
0.8549674215946368	1.1014330775120271	6.21298385383288E-5
0.005381260650951791	8.748667879535273E-5	6.21298385383288E-5
1.2330115149294016	1.1310504100690935	6.21298385383288E-5
0.005509499939187368	7.393244648550099E-5	6.21298385383288E-5
0.0056277843794627636	8.885071440032071E-5	6.21298385383288E-5
1.2019940347436915	1.1333781886368968	6.21298385383288E-5
0.005740123071194869	7.509838226725605E-5	6.21298385383288E-5
0.8851261711695599	1.1093560112745848	6.21298385383288E-5
0.00587445054667457	9.002069532261688E-5	6.21298385383288E-5
