# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Mode               : 1 
# Magnetic field?      true
# Failing field?       false
# Point charge?        false
# Electric field?      true
# Magnetic strength  : 1.0E-7T 
# Electric strength  : 1.0E-7NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : Velocity Verlet
# Time-step          : 1.0E-4s 
# Number of Turns    : 100.0
# Number of particles: 10
# Spread in x        : 0.010439684858214946m 
# Spread in y        : 0.010439684858214946m 
# Spread in z        : 0.010439684858214946m 
# Intial average v   : 1000.0ms^-1 
# Intial v_sigma     : 0.1ms^-1 
# ----------------------------- 
x 	 y 	 z 
-0.3353440140811797	0.05431022699467866	-0.001388273124733829
-0.6718231455614642	0.009408300938077725	-0.001388273124733829
-1.009282107497492	0.06519253048054029	-0.001388273124733829
-1.347596921176864	0.02003625083292364	-0.001388273124733829
-1.6868671443539534	0.07620926527719246	-0.001388273124733829
-2.02722874552038	0.030797008156432517	-0.001388273124733829
-2.3683618124711074	0.08736218304580577	-0.001388273124733829
-2.710581935411009	0.041694039319872145	-0.001388273124733829
-3.0537689248241504	0.098653509214299	-0.001388273124733829
-3.3978594507496904	0.05272325039755768	-0.001388273124733829
-3.742967295402561	0.0064977214222343115	-0.001388273124733829
-4.0889847629289475	0.06388961542314119	-0.001388273124733829
-4.43610016460191	0.01740070728697813	-0.001388273124733829
-4.78410082935462	0.07519821603161873	-0.001388273124733829
-5.132996085090859	0.02844304463956282	-0.001388273124733829
-5.483091507606816	0.0866434461994206	-0.001388273124733829
-5.8340981864383075	0.0396227735081776	-0.001388273124733829
-6.186000699817544	0.09823070871409068	-0.001388273124733829
-6.539050766182971	0.050943237822038204	-0.001388273124733829
-6.893024327387095	0.0033518415835220128	-0.001388273124733829
-7.248037739509965	0.06240519951246768	-0.001388273124733829
-7.604012930247674	0.014543048385825763	-0.001388273124733829
-7.961043362014116	0.07400518603923142	-0.001388273124733829
-8.31911216352208	0.025876106072881534	-0.001388273124733829
-8.678012023855791	0.08575083557338577	-0.001388273124733829
-9.038246643966195	0.037347526009384756	-0.001388273124733829
-9.399307865667025	0.09763944866298446	-0.001388273124733829
-9.761381135921944	0.04896398487770064	-0.001388273124733829
-10.12451582092127	0.109675619189221	-0.001388273124733829
-10.488719932748083	0.06072179909233984	-0.001388273124733829
-10.854000328410866	0.011460903888747256	-0.001388273124733829
-11.220167951461505	0.07262982533451737	-0.001388273124733829
-11.58749782554865	0.02308526341236225	-0.001388273124733829
-11.95585003436198	0.08468213256041678	-0.001388273124733829
-12.32516226266485	0.034857422200721494	-0.001388273124733829
-12.69573166316903	0.09687998323937047	-0.001388273124733829
-13.06727880336867	0.046774720189034974	-0.001388273124733829
-13.439738428962261	0.10922891447542482	-0.001388273124733829
-13.813453088104385	0.05884129095146795	-0.001388273124733829
-14.188152135832183	0.008132461670703367	-0.001388273124733829
-14.563950527349204	0.07105937478608519	-0.001388273124733829
-14.940776509471348	0.020063658988449987	-0.001388273124733829
-15.318716947679448	0.08342189644272194	-0.001388273124733829
-15.697762691809775	0.03214314303548781	-0.001388273124733829
-16.077698300338373	0.09594054901007473	-0.001388273124733829
-16.45903695288228	0.04437173150862945	-0.001388273124733829
-16.841260706888114	0.10860858411810753	-0.001388273124733829
-17.224605637737575	0.05675193972285847	-0.001388273124733829
-17.60913024225183	0.12143105535203516	-0.001388273124733829
-17.994694672057943	0.06928180545317113	-0.001388273124733829
-18.38139864933998	0.016802890826576544	-0.001388273124733829
-18.769150929381016	0.08196763762257019	-0.001388273124733829
-19.15811421957876	0.029192489961378777	-0.001388273124733829
-19.54808081907449	0.09481075846285718	-0.001388273124733829
-19.939156930377678	0.04173783279875215	-0.001388273124733829
-20.331471081322785	0.1078070732790643	-0.001388273124733829
-20.72483361498921	0.05443870204957318	-0.001388273124733829
-21.11926899052849	0.12096490694835793	-0.001388273124733829
-21.515011500290157	0.06729386199731027	-0.001388273124733829
-21.911723217256547	0.013285983694903747	-0.001388273124733829
-22.30959770964329	0.08030991298828434	-0.001388273124733829
-22.708709724332458	0.025998111528706402	-0.001388273124733829
-23.108979603733204	0.09348439308320311	-0.001388273124733829
-23.51030630372912	0.03886984481900011	-0.001388273124733829
-23.912885295750666	0.10681678504765076	-0.001388273124733829
-24.316640302854157	0.05189647381809829	-0.001388273124733829
-24.721342405955156	0.12031491551926349	-0.001388273124733829
-25.12753953869305	0.06508616992014156	-0.001388273124733829
-25.534678698055412	0.1339712290461846	-0.001388273124733829
-25.943072469509225	0.07843907713993514	-0.001388273124733829
-26.35263307340177	0.022550399067194523	-0.001388273124733829
-26.76328699872451	0.09194902139928936	-0.001388273124733829
-27.175225133985066	0.03575277530413228	-0.001388273124733829
-27.588251344044654	0.1056281988586544	-0.001388273124733829
-28.002681578585232	0.0491169141034991	-0.001388273124733829
-28.418094623217577	0.11947369669999873	-0.001388273124733829
-28.834791495099342	0.06264645449480413	-0.001388273124733829
-29.252705514515732	0.13348257933638652	-0.001388273124733829
-29.671763450597865	0.07634013814208215	-0.001388273124733829
-30.092059792476824	0.018837505117335805	-0.001388273124733829
-30.513586321346754	0.09020255403698747	-0.001388273124733829
-30.93642555624308	0.032381247476695976	-0.001388273124733829
-31.360289799746575	0.10423621958592122	-0.001388273124733829
-31.785566667161476	0.04608920759749476	-0.001388273124733829
-32.211982946172164	0.11843576533257426	-0.001388273124733829
-32.63955239028951	0.0599678019170724	-0.001388273124733829
-33.06853532979508	0.13280792723684395	-0.001388273124733829
