# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Mode               : 1 
# Magnetic field?      true
# Failing field?       false
# Point charge?        false
# Electric field?      true
# Magnetic strength  : 1.0E-7T 
# Electric strength  : 1.0E-7NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : Runge-Kutta-Fehlbergy
# Time-step          : 0.001s 
# Number of Turns    : 100.0
# Number of particles: 1
# Spread in x        : 0.0m 
# Spread in y        : 0.0m 
# Spread in z        : 0.0m 
# Intial average v   : 1000.0ms^-1 
# Intial v_sigma     : 0.0ms^-1 
# ----------------------------- 
Time 	 KE 	 PE 	 E 	 L 
0.0	8.3631095E-22	8.3631095E-22	1.6726219E-21	1.7461645522948712E-22
0.6558995497444836	8.3664856151411605E-22	8.366400537119484E-22	1.6732886152260645E-21	1.7468517001025532E-22
1.3115897226879643	8.369823893471026E-22	8.369743265793967E-22	1.6739567159264994E-21	1.7475496407811155E-22
1.9672798956315898	8.373171218926893E-22	8.373090820080312E-22	1.6746262039007204E-21	1.7482485890170198E-22
2.6229700685752153	8.376519144228629E-22	8.37643897163708E-22	1.6752958115865708E-21	1.7489476619592234E-22
3.278660241518841	8.379867649466805E-22	8.379787700551554E-22	1.6759655350018358E-21	1.749646855450078E-22
3.9343504144624664	8.383239841602831E-22	8.383148535627216E-22	1.6766388377230046E-21	1.7503485766310849E-22
4.590040587405098	8.386612579340964E-22	8.386509910954587E-22	1.6773122490295551E-21	1.7510504106132433E-22
5.245730760347619	8.389985842585716E-22	8.389871806505154E-22	1.677985764909087E-21	1.7517523532147265E-22
5.901420933290139	8.393336987137094E-22	8.393222904295422E-22	1.6786559891432517E-21	1.7524520413119156E-22
6.55711110623266	8.396688606433258E-22	8.39657447697182E-22	1.6793263083405077E-21	1.7531518285623353E-22
7.2128012791751805	8.40004068046795E-22	8.399926504528057E-22	1.6799967184996007E-21	1.7538517107887988E-22
7.868491452117701	8.403393189220413E-22	8.403278966943486E-22	1.6806672156163899E-21	1.7545516838111206E-22
8.524181625061988	8.406746112655357E-22	8.40663184418282E-22	1.6813377956838178E-21	1.7552517434460593E-22
9.179871798006719	8.410099430723133E-22	8.409985116196522E-22	1.6820084546919657E-21	1.7559518855073976E-22
9.83556197095145	8.413453123360094E-22	8.413338762920903E-22	1.6826791886280998E-21	1.756652105805964E-22
10.49125214389618	8.416807170488214E-22	8.4166927642780325E-22	1.6833499934766247E-21	1.7573524001496132E-22
11.14694231684091	8.420161552015624E-22	8.420047100176069E-22	1.6840208652191694E-21	1.7580527643432953E-22
11.80263248978564	8.423516247836532E-22	8.423401750509253E-22	1.6846917998345785E-21	1.758753194189054E-22
12.458322662730371	8.426871237831442E-22	8.42675669515818E-22	1.6853627932989622E-21	1.7594536854860852E-22
13.114012835675101	8.430226501867239E-22	8.430111913989791E-22	1.6860338415857031E-21	1.7601542340307325E-22
13.769703008619832	8.433582019797493E-22	8.433467386857663E-22	1.6867049406655156E-21	1.76085483561655E-22
14.425393181564562	8.436937771462167E-22	8.436823093601793E-22	1.687376086506396E-21	1.761555486034256E-22
15.081083354509293	8.440293736688109E-22	8.440179014049049E-22	1.688047275073716E-21	1.762256181071828E-22
15.736773527454023	8.443649895289073E-22	8.443535128013306E-22	1.688718502330238E-21	1.76295691651453E-22
16.392200159332457	8.446963852307949E-22	8.446876425113447E-22	1.6893840277421396E-21	1.7636545582893928E-22
17.047890332277188	8.450320335118583E-22	8.45023286576148E-22	1.6900553200880062E-21	1.7643553619416082E-22
17.703580505221918	8.453676950924144E-22	8.453589439418193E-22	1.6907266390342338E-21	1.7650561933651975E-22
18.35927067816665	8.457033679487394E-22	8.456946125846544E-22	1.6913979805333937E-21	1.765757048334794E-22
19.01496085111138	8.460390500558591E-22	8.460302904796403E-22	1.6920693405354995E-21	1.7664579226222984E-22
19.67065102405611	8.463747393875752E-22	8.463659756006089E-22	1.6927407149881841E-21	1.7671588119971992E-22
20.32634119700084	8.467104339164652E-22	8.467016659201132E-22	1.6934120998365784E-21	1.767859712226315E-22
20.98203136994557	8.470461316138956E-22	8.470373594095227E-22	1.6940834910234184E-21	1.7685606190739927E-22
21.6377215428903	8.47381830450034E-22	8.4737305403899E-22	1.694754884489024E-21	1.7692615283020395E-22
22.29341171583503	8.477151990355668E-22	8.477052523288534E-22	1.6954204513644204E-21	1.7699551373933623E-22
22.94910188877976	8.480485639803602E-22	8.480374466216907E-22	1.696086010602051E-21	1.7706487381391459E-22
23.604792061724492	8.483819232653523E-22	8.483696349055857E-22	1.696751558170938E-21	1.7713423263386368E-22
24.260482234669222	8.487152748703468E-22	8.4870181516749E-22	1.697417090037837E-21	1.7720358977887165E-22
24.916172407613953	8.490486167740646E-22	8.49033985393288E-22	1.6980826021673528E-21	1.7727294482840392E-22
25.571862580558683	8.493815929249193E-22	8.493656123062234E-22	1.6987472052311427E-21	1.7734218643763494E-22
26.227552753503414	8.497145553215687E-22	8.496972251416996E-22	1.6994117804632682E-21	1.7741142510758112E-22
26.883242926448144	8.50047501941687E-22	8.500288218857015E-22	1.7000763238273883E-21	1.7748066041772892E-22
27.538933099392874	8.50380430761915E-22	8.503604005231897E-22	1.7007408312851047E-21	1.7754989194735077E-22
28.194623272337605	8.507133397578309E-22	8.506919590380694E-22	1.7014052987959003E-21	1.776191192754988E-22
