# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Mode               : 1 
# Magnetic field?      true
# Failing field?       false
# Point charge?        false
# Electric field?      true
# Magnetic strength  : 1.0E-7T 
# Electric strength  : 1.0E-7NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : Velocity Verlet
# Time-step          : 0.001s 
# Number of Turns    : 100.0
# Number of particles: 10
# Spread in x        : 0.010439684858214946m 
# Spread in y        : 0.010439684858214946m 
# Spread in z        : 0.010439684858214946m 
# Intial average v   : 1000.0ms^-1 
# Intial v_sigma     : 0.1ms^-1 
# ----------------------------- 
Turn Num 	 deltaV 
1.0	30.765179122198106
2.0	31.69539085252677
3.0	32.634628989346766
4.0	33.631661485662335
5.0	34.65915459790358
6.0	35.7180389388875
7.0	36.8092735529126
8.0	37.91816729671905
9.0	39.072734399123874
10.0	40.26645988662358
11.0	41.49665523329827
12.0	42.75472683277326
13.0	44.06094159537565
14.0	45.39720502724845
15.0	46.78415122950196
16.0	48.19418372872315
17.0	49.66658123717707
18.0	51.18396242544054
19.0	52.74770160548064
20.0	54.359215076345436
21.0	56.01010000409019
22.0	57.72128427960752
23.0	59.4847474959397
24.0	61.29236753908958
25.0	63.16493223513771
26.0	65.094706264882
27.0	67.081493781895
28.0	69.12314905953826
29.0	71.1054125624405
30.0	73.39774374359195
31.0	75.64014371950725
32.0	77.9510520023
33.0	80.33256161295276
34.0	82.78682951706242
35.0	85.3063576074419
36.0	87.91258173759343
37.0	90.59842949605354
38.0	93.36633349183512
39.0	96.20893276647894
40.0	99.14824527571591
41.0	102.17735771544812
42.0	105.29901359441601
43.0	108.51604023925165
44.0	111.83135135521434
45.0	115.24794966518948
46.0	118.76892962927877
47.0	122.39748024751134
48.0	126.12716551507128
49.0	129.98052019190527
50.0	133.95160002155535
51.0	138.03921253505723
52.0	142.25156222169517
53.0	146.5975389546138
54.0	151.07629111103597
55.0	155.69187515883914
56.0	160.44847149649922
57.0	165.08979313259624
58.0	170.39424816398423
59.0	175.60002174066994
60.0	180.96483869162512
61.0	186.49355800600097
62.0	192.19118712160252
63.0	198.0628864602022
64.0	204.1042511865644
65.0	210.33991071103264
66.0	216.76128871367837
67.0	223.3787032660157
68.0	230.20322329662667
69.0	237.23624159209066
70.0	244.4841280550454
71.0	251.9534471971856
72.0	259.6509640849363
73.0	267.5836504665367
74.0	275.7586910865757
75.0	284.18349019320885
76.0	292.8656782444141
77.0	301.81311881884176
78.0	311.0339157381022
79.0	320.53642040647173
80.0	330.32923937483247
81.0	340.42124213582065
82.0	350.82156915698215
83.0	361.5299166763489
84.0	372.56556399838155
85.0	383.94794343659487
86.0	395.0657947713189
87.0	407.7478616595872
88.0	420.2051076452826
89.0	433.05266318410577
90.0	446.28300490656875
91.0	459.92713004403777
92.0	473.9785228750188
93.0	488.45920466199277
94.0	503.3822907603608
95.0	518.7612972172901
96.0	534.610153013411
97.0	550.9432126784195
98.0	567.775269292204
99.0	585.1215678832305
100.0	602.9978192359813
