# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Mode               : 1 
# Magnetic field?      true
# Failing field?       false
# Point charge?        false
# Electric field?      true
# Magnetic strength  : 1.0E-7T 
# Electric strength  : 1.0E-7NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : 2
# Time-step          : 1.0E-5s 
# Number of Turns    : 50.0
# Number of particles: 50
# Spread in x        : 0.0010439684858214947m 
# Spread in y        : 0.0010439684858214947m 
# Spread in z        : 0.0010439684858214947m 
# Intial average v   : 1000.0ms^-1 
# Intial v_sigma     : 1.0E-5ms^-1 
# ----------------------------- 
Turn Num 	 deltaV 
1.0	0.5009408264234025
2.0	0.5008956382820315
3.0	0.500990060827462
4.0	0.5009219394804632
5.0	0.5011501805728358
6.0	0.5011165156602146
7.0	0.5012434998390063
8.0	0.5011314891254415
9.0	0.5012661360386801
10.0	0.5013376300732943
11.0	0.5014933545425038
12.0	0.5013527426161772
13.0	0.5014855520829542
14.0	0.5015112236241066
15.0	0.5017148002610838
16.0	0.5015742439488804
17.0	0.5017262414432935
18.0	0.5016372848078845
19.0	0.501925016248606
20.0	0.5017959819205089
21.0	0.5018514528435389
22.0	0.5019882434087322
23.0	0.5019452302825584
24.0	0.5021585299266462
25.0	0.5020735115774642
26.0	0.5022294883224276
27.0	0.5020986132147982
28.0	0.502396068510734
29.0	0.502313023886586
30.0	0.5024518809771052
31.0	0.5023115047151805
32.0	0.5025134520429901
33.0	0.5025776162157172
34.0	0.5026745159524353
35.0	0.5025590438966674
36.0	0.5026941743506086
37.0	0.5027985136580355
38.0	0.5028974096737784
39.0	0.5028297794884793
40.0	0.5028301235659001
41.0	0.5030092993289372
42.0	0.5030162564733018
43.0	0.5031763882852829
44.0	0.5030954413061863
45.0	0.5031982523263423
46.0	0.5032224547153419
47.0	0.5033998657347638
48.0	0.5033552886845882
49.0	0.5034161381481681
50.0	0.5033983346686455
