# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Mode               : 9 
# Magnetic field?      true
# Failing field?       false
# Point charge?        false
# Electric field?      true
# Magnetic strength  : 1.0E-7T 
# Electric strength  : 1.0E-7NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : 3
# Time-step          : 1.0E-4s 
# Number of Turns    : 50.0
# Number of particles: 50
# Spread in x        : 1.0439684858214946m 
# Spread in y        : 1.0439684858214946m 
# Spread in z        : 1.0439684858214946m 
# Intial average v   : 1000.0ms^-1 
# Intial v_sigma     : 1.0E-5ms^-1 
# ----------------------------- 
v_sigma 	 delta_KE 
1.0E-5	37.44406953276838
1.2589254117941673E-5	37.01184171430026
1.5848931924611138E-5	35.111254166681164
1.9952623149688796E-5	35.11125416668051
2.51188643150958E-5	35.11125416668177
3.1622776601683795E-5	35.11125416668039
3.981071705534973E-5	35.111254166680986
5.011872336272724E-5	35.11125416668088
6.309573444801933E-5	35.111254166681235
7.943282347242815E-5	35.11125416668174
9.999999999999999E-5	35.11125416668103
1.2589254117941674E-4	35.111254166680816
1.5848931924611142E-4	35.11125416668252
1.9952623149688798E-4	35.11125416668225
2.511886431509581E-4	35.11125416668022
3.1622776601683794E-4	35.11125416668132
3.9810717055349735E-4	35.11125416668138
5.011872336272725E-4	35.1112541666817
6.309573444801933E-4	35.11125416668155
7.943282347242816E-4	35.11125416668208
0.001	35.11125416668084
0.0012589254117941675	35.11125416668177
0.0015848931924611143	35.11125416668109
0.0019952623149688807	35.1112541666809
0.0025118864315095825	35.11125416667998
0.00316227766016838	35.11125416668172
0.003981071705534973	35.11125416668157
0.005011872336272725	35.11125416668106
0.006309573444801937	35.111254166681945
0.007943282347242822	35.11125416668131
0.01	35.11125416668089
0.012589254117941677	35.11125416667986
0.01584893192461114	35.11125416668252
0.01995262314968881	35.11125416668171
0.025118864315095822	35.11125416668076
0.0316227766016838	35.111254166682635
0.039810717055349734	35.11125416668098
0.05011872336272725	35.11125416668074
0.06309573444801936	35.11125416668097
0.07943282347242822	35.11125416668176
0.1	35.11125416668273
0.12589254117941687	35.11125416668026
0.15848931924611143	35.111254166680546
0.1995262314968879	35.11125416668217
0.25118864315095824	35.11125416668081
0.31622776601683794	35.111254166679274
0.39810717055349776	35.111254166681455
0.5011872336272726	35.11125416668103
0.6309573444801942	35.111254166681775
0.794328234724282	35.11125416668089
1.0	35.11125416667929
1.2589254117941688	35.11125416667983
1.584893192461114	35.11125416667981
1.9952623149688833	35.11125416668068
2.511886431509582	35.11125416668214
3.162277660168379	35.11125416668104
3.9810717055349776	35.11125416668137
5.011872336272725	35.11125416668038
6.309573444801942	35.111254166680375
7.943282347242823	35.111254166681945
10.0	35.11125416667966
12.589254117941687	35.1112541666819
15.848931924611142	35.111254166681746
19.95262314968883	35.11125416668171
25.118864315095824	35.11125416668052
31.6227766016838	35.11125416668195
39.81071705534978	35.11125416668198
50.118723362727245	35.11125416668104
63.09573444801943	35.111254166678286
79.43282347242823	35.111254166681626
100.0	35.11125416667968
125.89254117941687	35.11125416668158
158.48931924611142	35.111254166682116
199.52623149688827	35.11125416668041
251.18864315095823	35.11125416667847
316.22776601683796	35.111254166678755
398.1071705534978	35.11125416668247
501.18723362727246	35.111254166682016
630.9573444801944	35.11125416667997
794.3282347242822	35.111254166681235
1000.0	35.111254166680936
