# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Mode               : 1 
# Magnetic field?      true
# Failing field?       false
# Point charge?        false
# Electric field?      true
# Magnetic strength  : 1.0E-7T 
# Electric strength  : 1.0E-7NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : 2
# Time-step          : 1.0E-5s 
# Number of Turns    : 10.0
# Number of particles: 10
# Spread in x        : 0.0010439684858214947m 
# Spread in y        : 0.0010439684858214947m 
# Spread in z        : 0.0010439684858214947m 
# Intial average v   : 1000.0ms^-1 
# Intial v_sigma     : 1.0E-4ms^-1 
# ----------------------------- 
Spread in x 	 Spread in y 	 Spread in z 
8.913159224553588E-4	9.543656226730394E-4	9.259468915552513E-4
8.965618267779973E-4	9.547711751416443E-4	9.259468915552513E-4
8.913151285603327E-4	9.543657411856917E-4	9.259468915552513E-4
8.913068561501036E-4	9.546651207594991E-4	9.259468915552513E-4
8.910587408870185E-4	9.556653028646167E-4	9.259468915552513E-4
9.07279386522658E-4	9.54267760582933E-4	9.259468915552513E-4
8.991651073699813E-4	9.522040938136911E-4	9.259468915552513E-4
9.072894030254242E-4	9.546168151012436E-4	9.259468915552513E-4
9.072907214545123E-4	9.546166948408135E-4	9.259468915552513E-4
9.063463273868422E-4	9.570833028362813E-4	9.259468915552513E-4
9.072907752764592E-4	9.546668129231826E-4	9.259468915552513E-4
8.983157631519134E-4	9.504267717659332E-4	9.259468915552513E-4
9.072923965524615E-4	9.546666616346146E-4	9.259468915552513E-4
9.132835526312055E-4	9.542201965490535E-4	9.259468915552513E-4
9.100832828039529E-4	9.609374600927367E-4	9.259468915552513E-4
9.132860589289304E-4	9.542197697914572E-4	9.259468915552513E-4
