# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Mode               : 1 
# Magnetic field?      true
# Failing field?       false
# Point charge?        false
# Electric field?      true
# Magnetic strength  : 1.0E-7T 
# Electric strength  : 1.0E-7NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : Velocity Verlet
# Time-step          : 1.0E-5s 
# Number of Turns    : 100.0
# Number of particles: 1
# Spread in x        : 0.0m 
# Spread in y        : 0.0m 
# Spread in z        : 0.0m 
# Intial average v   : 1000.0ms^-1 
# Intial v_sigma     : 0.0ms^-1 
# ----------------------------- 
Time 	 KE 	 PE 	 E 	 L 
0.0	8.3631095E-22	8.3631095E-22	1.6726219E-21	1.7461645522948712E-22
0.6559499999996495	8.371490444393575E-22	8.371489623211924E-22	1.6742980067605499E-21	1.747914269202981E-22
1.311890000000127	8.379874829516604E-22	8.379874827509568E-22	1.6759749657026172E-21	1.7496650470097644E-22
1.9678400000044243	8.388266017267965E-22	8.388265193248306E-22	1.6776531210516272E-21	1.7514169024929162E-22
2.6237800000087215	8.396659045695895E-22	8.396658239978877E-22	1.6793317285674771E-21	1.7531693177502643E-22
3.2797300000130187	8.405060482664381E-22	8.405058853717822E-22	1.6810119336382202E-21	1.754923312951268E-22
3.935670000017316	8.413465363496085E-22	8.413464554965764E-22	1.6826929918461848E-21	1.7566783703920844E-22
4.5916199999953395	8.421877057130553E-22	8.421875424538829E-22	1.6843752481669382E-21	1.7584345069466114E-22
5.247559999970507	8.430290591358883E-22	8.430288976703572E-22	1.6860579568062455E-21	1.760191203609373E-22
5.903509999945674	8.438710941635842E-22	8.438709305404376E-22	1.6877420247040219E-21	1.7619493151701525E-22
6.559449999920842	8.447136343523372E-22	8.447135529351581E-22	1.6894271872874952E-21	1.7637086576212236E-22
7.215399999896009	8.455568568401773E-22	8.455566928520412E-22	1.6911135496922184E-21	1.765469080625952E-22
7.871339999871177	8.464002633800545E-22	8.464001011890329E-22	1.6928003645690874E-21	1.767230064074949E-22
8.527289999846344	8.472443525418442E-22	8.47244188187636E-22	1.6944885407294804E-21	1.7689924645266154E-22
9.183229999821512	8.480887865122747E-22	8.48088785099773E-22	1.696177571612048E-21	1.7707559296456018E-22
9.839179999796679	8.489340646651965E-22	8.48933980556996E-22	1.6978680452221926E-21	1.7725206444890024E-22
9.99999999979059	8.491428232094367E-22	8.49101215963456E-22	1.698244039172893E-21	1.772869821477118E-22
10.495119999771847	8.497795268636682E-22	8.497794445962E-22	1.6995589714598685E-21	1.7742859201146512E-22
11.151069999747014	8.506256727048625E-22	8.506255883103566E-22	1.701251261015219E-21	1.776052614858762E-22
11.807009999722181	8.514721636458413E-22	8.514720810930342E-22	1.7029442447388757E-21	1.7778200384359432E-22
12.462959999697349	8.52319500137861E-22	8.523193346842225E-22	1.7046388348220833E-21	1.7795890505333425E-22
13.118899999672516	8.531670206697788E-22	8.53166857020218E-22	1.7063338776899966E-21	1.781358623752961E-22
13.774839999647684	8.54015056126184E-22	8.540149751349172E-22	1.7080300312611014E-21	1.7831294409209612E-22
14.430789999622851	8.548637764807023E-22	8.54863612465036E-22	1.7097273889457383E-21	1.7849013421780328E-22
15.086729999598019	8.557128423565576E-22	8.557127610821633E-22	1.7114256034387207E-21	1.7866743109701527E-22
15.742679999573186	8.565625936899291E-22	8.565624293093504E-22	1.7131250229992794E-21	1.7884483646753268E-22
16.398619999548355	8.57412690701634E-22	8.574126091439554E-22	1.7148252998455892E-21	1.7902234865845441E-22
17.054569999523522	8.582634736355147E-22	8.58263308888339E-22	1.7165267825238535E-21	1.7919996940326096E-22
17.71050999949869	8.591144403915827E-22	8.591142774547777E-22	1.71822871784636E-21	1.7937764627641831E-22
18.366459999473857	8.59966417613879E-22	8.599662524998474E-22	1.719932670113726E-21	1.7955553329597012E-22
19.022399999449025	8.608185788667068E-22	8.60818496740227E-22	1.7216370756069336E-21	1.7973347652180596E-22
19.678349999424192	8.616714270672757E-22	8.616712615861537E-22	1.7233426886534292E-21	1.7991152844679873E-22
