# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Mode               : 1 
# Magnetic field?      true
# Failing field?       false
# Point charge?        false
# Electric field?      true
# Magnetic strength  : 1.0E-7T 
# Electric strength  : 1.0E-7NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : 3
# Time-step          : 1.0E-5s 
# Number of Turns    : 50.0
# Number of particles: 50
# Spread in x        : 1.0439684858214946m 
# Spread in y        : 1.0439684858214946m 
# Spread in z        : 1.0439684858214946m 
# Intial average v   : 1000.0ms^-1 
# Intial v_sigma     : 1.0E-5ms^-1 
# ----------------------------- 
Time 	 KE 	 PE 	 E 	 L 
0.0	4.181554749301534E-20	4.1781124535851086E-20	8.359667202886643E-20	8.723641568815142E-21
0.6559499999996495	4.185744993500731E-20	4.1823009725935054E-20	8.368045966094236E-20	8.732386932506918E-21
0.9999999999980838	4.1883131312141004E-20	4.190996338413725E-20	8.379309469627825E-20	8.750542299390758E-21
1.311890000000127	4.18993690990251E-20	4.186491157887332E-20	8.376428067789841E-20	8.741135775297238E-21
1.9678400000044243	4.194132259395619E-20	4.190684773926712E-20	8.38481703332233E-20	8.749891781268663E-21
2.000000000004635	4.194666459103355E-20	4.19219607588312E-20	8.386862534986475E-20	8.753047283109685E-21
2.6237800000087215	4.198329217625353E-20	4.194880056640975E-20	8.393209274266328E-20	8.758651267151944E-21
3.000000000011186	4.2010257289974536E-20	4.2024364316965546E-20	8.403462160694008E-20	8.774428494972822E-21
3.2797300000130187	4.202529611481229E-20	4.1990787247584424E-20	8.401608336239671E-20	8.767417821542897E-21
3.935670000017316	4.206731727062719E-20	4.203279180721414E-20	8.410010907784133E-20	8.77618810884316E-21
4.000000000017737	4.207390879880176E-20	4.2063346924715683E-20	8.413725572351744E-20	8.782567821349614E-21
4.5916199999953395	4.210937152451944E-20	4.2074828317749506E-20	8.418419984226895E-20	8.784965067291893E-21
4.999999999979879	4.213761786169277E-20	4.21376301278336E-20	8.427524798952637E-20	8.798077684432786E-21
5.247559999970507	4.215144251872221E-20	4.21168824725436E-20	8.426832499126581E-20	8.793745709750091E-21
5.903509999945674	4.219354824186236E-20	4.2158970208442674E-20	8.435251845030503E-20	8.802533363730846E-21
5.9999999999420215	4.2201387715895325E-20	4.220600522376504E-20	8.440739293966037E-20	8.812353972839985E-21
6.559449999920842	4.2235670552714256E-20	4.220107551521648E-20	8.443674606793074E-20	8.811324686400194E-21
6.999999999904164	4.226521598445657E-20	4.2251088993703364E-20	8.451630497815994E-20	8.821767182555234E-21
7.215399999896009	4.227782616970496E-20	4.2243213705297664E-20	8.452103987500262E-20	8.820122874897088E-21
7.871339999871177	4.231999886248085E-20	4.228536971032205E-20	8.46053685728029E-20	8.828924783041241E-21
7.999999999866306	4.2329102372611175E-20	4.23485084807967E-20	8.467761085340788E-20	8.842107752606334E-21
8.527289999846344	4.2362206012483744E-20	4.2327559504660456E-20	8.46897655171442E-20	8.837733746181147E-21
8.999999999828448	4.2393049002054916E-20	4.236607045553661E-20	8.475911945759152E-20	8.845774588921654E-21
9.183229999821512	4.240442976363731E-20	4.2369765925965664E-20	8.477419568960297E-20	8.84654618092709E-21
9.839179999796679	4.244668654728097E-20	4.24120052776881E-20	8.485869182496907E-20	8.855365491335977E-21
9.99999999979059	4.2457052841387634E-20	4.248945976696226E-20	8.494651260834989E-20	8.871537490906656E-21
10.495119999771847	4.2488962191791065E-20	4.2454264630430584E-20	8.494322682222164E-20	8.864188977832187E-21
10.999999999752733	4.2521119235990556E-20	4.248379348016551E-20	8.500491271615607E-20	8.870354415949548E-21
11.151069999747014	4.253127153918435E-20	4.249655628989331E-20	8.502782782907766E-20	8.873019209768282E-21
11.807009999722181	4.257359637147156E-20	4.253886386278832E-20	8.511246023425988E-20	8.881852764328275E-21
11.999999999714875	4.2585242253773103E-20	4.262763037963001E-20	8.521287263340311E-20	8.900386642551307E-21
12.462959999697349	4.2615955736272584E-20	4.2581205947118343E-20	8.519716168339093E-20	8.89069352465837E-21
12.999999999677017	4.264942385736546E-20	4.2605238753076E-20	8.525466261044146E-20	8.89571142444966E-21
13.118899999672516	4.265833204279611E-20	4.262356482884737E-20	8.528189687164349E-20	8.89953779217983E-21
13.774839999647684	4.270073458156705E-20	4.266595147517002E-20	8.536668605673707E-20	8.908387856773637E-21
13.99999999963916	4.271366762549804E-20	4.2762066469375466E-20	8.547573409487351E-20	8.928456049923355E-21
14.430789999622851	4.2743170883592495E-20	4.2708369033767896E-20	8.545153991736038E-20	8.917244375656316E-21
14.999999999601302	4.2777968908338634E-20	4.273107022243271E-20	8.550903913077134E-20	8.9219842425263E-21
15.086729999598019	4.278562365393187E-20	4.275080591031241E-20	8.553642956424428E-20	8.92610492800346E-21
15.742679999573186	4.2828111343099914E-20	4.279327525648809E-20	8.5621386599588E-20	8.934972259804495E-21
15.999999999563444	4.284232950967962E-20	4.2892190639181955E-20	8.573452014886158E-20	8.955625156240243E-21
16.398619999548355	4.2870615346315204E-20	4.2835762556035617E-20	8.570637790235082E-20	8.943843340156932E-21
16.99999999952559	4.290674978374263E-20	4.2861551358260245E-20	8.576830114200288E-20	8.949227881022704E-21
17.054569999523522	4.2913153808154906E-20	4.2878283074996725E-20	8.579143688315162E-20	8.952721356514485E-21
17.71050999949869	4.295570907536147E-20	4.2920821305364877E-20	8.587653038072635E-20	8.961603070900716E-21
17.99999999948773	4.297122911084086E-20	4.301785237992242E-20	8.598908149076329E-20	8.981862536160964E-21
18.366459999473857	4.299829834082158E-20	4.2963392868744465E-20	8.596169120956605E-20	8.970491745010272E-21
18.999999999449873	4.303576881845812E-20	4.299653884134632E-20	8.603230765980444E-20	8.977412415819437E-21
19.022399999449025	4.3040905553600946E-20	4.3005983532677385E-20	8.604688908627834E-20	8.979384407194948E-21
19.678349999424192	4.3083545653839156E-20	4.304860568555067E-20	8.613215133938982E-20	8.988283644072254E-21
19.999999999412015	4.310036682745671E-20	4.313934369223844E-20	8.623971051969514E-20	9.007229157532786E-21
20.33428999939936	4.31262041958293E-20	4.309124750730565E-20	8.621745170313495E-20	8.997186987686996E-21
20.990239999374527	4.316889694928022E-20	4.313392246539576E-20	8.630281941467598E-20	9.006097249960526E-21
20.999999999374158	4.317338638588147E-20	4.313967631489309E-20	8.631306270077456E-20	9.007298617324245E-21
21.646179999349695	4.321160571777217E-20	4.317661427636488E-20	8.638821999413705E-20	9.015011031009527E-21
21.9999999993363	4.323810367226211E-20	4.326168303956342E-20	8.649978671182554E-20	9.032772844356474E-21
22.302129999324862	4.325434937109216E-20	4.321934005066787E-20	8.647368942176004E-20	9.02393190338863E-21
22.95806999930003	4.3297111321959344E-20	4.3262085277828394E-20	8.655919659978773E-20	9.032856837400336E-21
22.999999999298442	4.3302883402347853E-20	4.328199144160739E-20	8.658487484395524E-20	9.037013116971175E-21
23.614019999275197	4.33399065582439E-20	4.33048627110686E-20	8.66447692693125E-20	9.041788495839205E-21
23.999999999260584	4.3367721382516777E-20	4.337781562455873E-20	8.67455370070755E-20	9.057020598043213E-21
24.269959999250364	4.338271847283217E-20	4.3347657329796265E-20	8.673037580262843E-20	9.050723742499807E-21
24.92590999922553	4.3425566301996316E-20	4.3390487271390926E-20	8.681605357338724E-20	9.059666364352884E-21
24.999999999222727	4.3432619918738777E-20	4.3426554096479336E-20	8.685917401521811E-20	9.067196886062076E-21
25.5818499992007	4.3468430818254593E-20	4.3433335221647755E-20	8.690176603990234E-20	9.068612746300392E-21
25.99999999918487	4.3497578066149855E-20	4.349319287518449E-20	8.699077094133435E-20	9.08111064280505E-21
26.237789999175867	4.3511319933343813E-20	4.3476207284373907E-20	8.698752721771771E-20	9.077564162779417E-21
26.893739999151034	4.3554243534737565E-20	4.351911249989636E-20	8.707335603463393E-20	9.086522501354226E-21
26.99999999914701	4.356259585188106E-20	4.357197153249935E-20	8.71345673843804E-20	9.0975591279964E-21
27.5496799991262	4.359718595417182E-20	4.356203761202395E-20	8.715922356619577E-20	9.09548499421398E-21
27.999999999109153	4.362767543185309E-20	4.3609180056008994E-20	8.723685548786208E-20	9.105328037085776E-21
28.20562999910137	4.3640162397332734E-20	4.36049969715282E-20	8.724515936886093E-20	9.104454637710148E-21
28.861569999076536	4.36831544005684E-20	4.36479721585977E-20	8.733112655916611E-20	9.113427585902458E-21
28.999999999071296	4.3692811935980547E-20	4.3716790067067395E-20	8.740960200304794E-20	9.127796323213117E-21
29.517519999051704	4.3726181594481054E-20	4.369098087896335E-20	8.74171624734444E-20	9.122407535635472E-21
29.999999999033438	4.3758010294509444E-20	4.3727105122558847E-20	8.748511541706829E-20	9.129950049443358E-21
30.17345999902687	4.3769226806844416E-20	4.373400910672036E-20	8.750323591356477E-20	9.13139155838885E-21
30.82940999900204	4.381230674678867E-20	4.377707179029033E-20	8.7589378537079E-20	9.140382775299419E-21
30.99999999899558	4.3823269067784186E-20	4.3859629356422895E-20	8.768289842420708E-20	9.157620264827322E-21
31.485349998977206	4.385540340481967E-20	4.3820151377123925E-20	8.767555478194359E-20	9.149377521504812E-21
31.999999998957723	4.388858681566006E-20	4.38481478946678E-20	8.773673471032785E-20	9.15522301866153E-21
32.14129999900257	4.3898533670041555E-20	4.3863263405653057E-20	8.776179707569461E-20	9.158379041330724E-21
32.797239999210774	4.394168246216856E-20	4.390639504394074E-20	8.78480775061093E-20	9.16738465555025E-21
32.797239999210774	4.394168246216856E-20	4.390639504394074E-20	8.78480775061093E-20	9.16738465555025E-21

#Absolute change in energy: 4.2514054772428746E-21J
#Percentage change: 5.085615699838911%
#Absolute change in angular momentum: 4.437430867351082E-22kgm^2s^-1
#Percentage change: 5.086672615268604%
