# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Mode               : 1 
# Magnetic field?      true
# Failing field?       false
# Point charge?        false
# Electric field?      true
# Magnetic strength  : 1.0E-7T 
# Electric strength  : 1.0E-7NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : Velocity Verlet
# Time-step          : 0.001s 
# Number of Turns    : 100.0
# Number of particles: 10
# Spread in x        : 0.010439684858214946m 
# Spread in y        : 0.010439684858214946m 
# Spread in z        : 0.010439684858214946m 
# Intial average v   : 1000.0ms^-1 
# Intial v_sigma     : 0.1ms^-1 
# ----------------------------- 
Spread in x 	 Spread in y 	 Spread in z 
0.006677393864939152	0.009722755090463608	0.008451964134063699
0.006597621378742424	0.009721838519567746	0.008451964134063699
0.006515412197405368	0.009720874646415217	0.008451964134063699
0.006430691900440877	0.009719861436725652	0.008451964134063699
0.006343383794540358	0.009718796775257832	0.008451964134063699
0.006253408844969499	0.009717678464368384	0.008451964134063699
0.006160685602626614	0.009716504219430322	0.008451964134063699
0.004856864774563263	0.009703680296044404	0.008451964134063699
0.00473979389323631	0.009702173760642419	0.008451964134063699
0.004619146879527136	0.009700601680968868	0.008451964134063699
0.004643116376918499	0.009698961459268518	0.008451964134063699
0.004891082693582405	0.009697250398911228	0.008451964134063699
0.005146623158765351	0.009695465702790007	0.008451964134063699
0.005409969094799294	0.009693604468929973	0.008451964134063699
0.005681358889134458	0.009691663686293372	0.008451964134063699
0.005961038208468494	0.00968964023128005	0.008451964134063699
0.0062492602212103066	0.009687530865686966	0.008451964134063699
0.006546285826303233	0.009685332227764354	0.008451964134063699
0.006852383890063152	0.009683040832396683	0.008451964134063699
0.0071678314899656925	0.009680653064227274	0.008451964134063699
0.007492914163705677	0.009678165173213849	0.008451964134063699
0.007827926166967814	0.009675573271146876	0.008451964134063699
0.008173170742622915	0.009672873324355624	0.008451964134063699
0.008528960393903162	0.009670061151369147	0.008451964134063699
0.008895617164398573	0.009667132415690727	0.008451964134063699
0.009273472932093796	0.0096640826189609	0.008451964134063699
0.009461499983473232	0.009657002630113265	0.008451964134063699
0.009859693284823834	0.009653542031575313	0.008451964134063699
0.01027042103680742	0.009684116061626558	0.008451964134063699
0.010693367454081226	0.009681411280034524	0.008451964134063699
0.011129233345684497	0.009678586001906408	0.008451964134063699
0.011578413303027446	0.009675635389306159	0.008451964134063699
0.012041313969291423	0.009672554420965263	0.008451964134063699
0.012518354403425747	0.009669337887300289	0.008451964134063699
0.01300996646313024	0.009665980380879402	0.008451964134063699
0.01351659519539794	0.009662476290496214	0.008451964134063699
0.014038699235925378	0.009658819792901507	0.008451964134063699
0.014576751226513807	0.009655004846840232	0.008451964134063699
0.015319741269621545	0.009651025184953976	0.008451964134063699
0.016185410970138037	0.009646874302462027	0.008451964134063699
0.017077521627669512	0.009642545454239038	0.008451964134063699
0.017996880747489286	0.009638031640211153	0.008451964134063699
0.01894432049630268	0.009633325599925247	0.008451964134063699
0.01992069844720845	0.00962841980009399	0.008451964134063699
0.020926898363370583	0.009623306429051404	0.008451964134063699
0.02196383099447985	0.009617977382632148	0.008451964134063699
0.02303243489569695	0.009612424257356977	0.008451964134063699
0.024133677286556576	0.009606638334061834	0.008451964134063699
0.02526855491993274	0.00960061057371231	0.008451964134063699
0.026438094982495386	0.009594331599751982	0.008451964134063699
0.027643356028761445	0.009587791688925762	0.008451964134063699
0.028885428931971546	0.009580980758935098	0.008451964134063699
0.03016543788112358	0.009573888356673166	0.008451964134063699
0.03148454138749912	0.00956650363828171	0.008451964134063699
0.03284393333871094	0.009558815367039841	0.008451964134063699
0.03424484407827322	0.009550811885494781	0.008451964134063699
0.03569147426321706	0.009621850284862177	0.008451964134063699
0.037179516713251815	0.009615604156884228	0.008451964134063699
0.03871301164747365	0.009609079269152776	0.008451964134063699
0.04029334723838929	0.009602264424029006	0.008451964134063699
0.04192195405187249	0.009595147994315933	0.008451964134063699
0.043600306336998074	0.009587717911619276	0.008451964134063699
0.045329923362828595	0.009579961658608305	0.008451964134063699
0.04711237079243347	0.009571866237903848	0.008451964134063699
0.0489492620990859	0.009563418168549553	0.008451964134063699
0.05084226002577452	0.009554603457272215	0.008451964134063699
0.052793078088484435	0.009545407588915644	0.008451964134063699
0.05480348213131947	0.009535815501741318	0.008451964134063699
0.05687529191800422	0.009525811569782938	0.008451964134063699
0.05901038278159376	0.009515379584177808	0.008451964134063699
0.06121068731988544	0.00950450272621417	0.008451964134063699
0.06347819714665093	0.009493163552765083	0.008451964134063699
0.06581496469107151	0.009481343970550782	0.008451964134063699
0.06822310504674078	0.009469025208868942	0.008451964134063699
0.07070479790661466	0.009456187800227056	0.008451964134063699
0.07326228951149005	0.009442811551044983	0.008451964134063699
0.07589789469545849	0.009428875524976732	0.008451964134063699
0.07861399897558385	0.009414358000915612	0.008451964134063699
0.08141306071047438	0.009399236460623683	0.008451964134063699
0.08429761333081842	0.00938348754785423	0.008451964134063699
0.08727026761425805	0.009367087043669287	0.008451964134063699
0.09033371406439983	0.009350009834788509	0.008451964134063699
0.09349072534359948	0.009332229886080512	0.008451964134063699
0.09674415876747844	0.009313720196352904	0.008451964134063699
0.10009695890607873	0.009294452775698403	0.008451964134063699
0.10355939967689665	0.00946435336985374	0.008451964134063699
0.10712073842546488	0.009449284832031779	0.008451964134063699
0.11079085856795245	0.009433545491131845	0.008451964134063699
0.11457308240960629	0.009417108423065201	0.008451964134063699
0.11847083371503686	0.009399945687754041	0.008451964134063699
