x 	 y 	 z 
0.004381870317887656	0.008434320736990918	0.0
0.013798107534772598	0.009699324031704492	0.0
0.02024959474480184	0.0027247346052399223	0.0
0.018248025621791075	-0.006577342101390384	0.0
0.009491494619825215	-0.010286070933736367	0.0
0.0014205894456182715	-0.0052568737653335635	0.0
-1.8946578027011087E-5	7.556052957820434E-8	0.0
8.967758652709274E-4	0.0042535765904216085	0.0
0.008377367741498245	0.010152464462903604	0.0
0.017505787424733934	0.00742685998580767	0.0
0.020525763183536317	-0.001620810378480807	0.0
0.014852251009809116	-0.009305387102933601	0.0
0.00530270658592194	-0.009085163814482806	0.0
-1.0581361345538197E-5	-0.0011471473507289225	0.0
-7.417478381177275E-5	9.751498768089405E-8	0.0
0.00344479759501137	0.007798279049126004	0.0
0.012746354885011817	0.01011452718368211	0.0
0.019991768617563233	0.0038384777606256686	0.0
0.019013987357675666	-0.005730253153742445	0.0
0.010617441648013521	-0.01043991325403255	0.0
0.0019348786358938219	-0.006280967707132501	0.0
-1.6443517860172775E-4	2.937321873288273E-8	0.0
3.4732586591444973E-4	0.003238051694196715	0.0
0.007237842746051343	0.010031636262906525	0.0
0.01675866223957632	0.008303380073874047	0.0
0.020821413772914278	-4.897303780811459E-4	0.0
0.01594032941612175	-0.00891040190292867	0.0
0.006244539680019062	-0.00976179890235495	0.0
-2.944011712307346E-5	-0.0023206120224301347	0.0
-2.8748219099358513E-4	7.494011065701242E-8	0.0
0.002471565005914445	0.0071443794144149305	0.0
0.011658382101720141	0.010547472604614718	0.0
0.019726807935453283	0.004990491695387559	0.0
0.019810789617163465	-0.004847745576293522	0.0
0.011791033327622873	-0.010596813334812674	0.0
0.0024750062416628625	-0.00734399858959451	0.0
-4.4085750613672244E-4	7.518555932316861E-8	0.0
-2.2004618743813928E-4	0.0021719389304372893	0.0
0.00604559491244171	0.00989437716553203	0.0
0.01596673458290687	0.009211584571881317	0.0
0.021115412444696696	7.035153567100188E-4	0.0
0.017078200635843192	-0.00847729609920247	0.0
0.007247354073144122	-0.010455008468653663	0.0
-2.5620795694570195E-5	-0.0035512667609096994	0.0
-6.214263242035924E-4	2.4028193756496898E-8	0.0
0.001460310950474873	0.006431684874817595	0.0
0.010499207802758809	0.01097531557760308	0.0
0.019415478068915207	0.006195430654009398	0.0
0.020625685490313586	-0.0038901762247480617	0.0
0.013037722813647004	-0.01072284893454327	0.0
0.0030837206265742385	-0.008446582021967337	0.0
-8.260297819461903E-4	7.471038803339148E-8	0.0
-7.793028615024744E-4	0.0010218368104812857	0.0
0.00478798099350583	0.009699597562415483	0.0
0.015088821216406971	0.010137601244591614	0.0
0.0213727122449141	0.0019636887537819504	0.0
0.018263911613185583	-0.00796265654523608	0.0
0.008345734789361889	-0.011137841030614869	0.0
4.301504730847252E-5	-0.004851517144149753	0.0
-0.0010514826116186052	1.012586754561638E-7	0.0
4.2738720725139936E-4	0.0056195882918672726	0.0
0.009244931445615506	0.011361145611317184	0.0
0.019013746895891588	0.007451436235662238	0.0
0.02142993897078905	-0.002824293897011322	0.0
0.014368238674391902	-0.01077527052016892	0.0
0.0038022220051362973	-0.00957278572009649	0.0
-0.0012923137222834408	-2.366868572417164E-4	0.0
-0.0012947131170158253	1.169630523642631E-7	0.0
0.003468671756190882	0.009403375952305656	0.0
0.014091127377107762	0.011053200878106729	0.0
0.021551274339393692	0.0033133201745073467	0.0
0.01948001634740378	-0.0073261440671829724	0.0
0.00956256455662217	-0.011772970979579108	0.0
2.200844203244601E-4	-0.006218759207348965	0.0
-0.0015528739557500993	4.8689031321819144E-8	0.0
