# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Time               : 06_04_2019--at--13-12
# ---------------------------- 
# Mode               : 1 
# Magnetic field?    : false
# Failing field?     : false
# Point charge?      : false
# Cyclotron Set-up?  : true
# Magnetic strength  : 1.0E-7T 
# Electric strength  : 1.0E-7NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : Runge-Kutta-Fehlbergy
# Time-step          : 1.0E-4s 
# Tolerence          : 0.01% 
# Number of Turns    : 10.0
# Number of particles: 1
# Spread in x        : 0.0m 
# Spread in y        : 0.0m 
# Spread in z        : 0.0m 
# Intial average v   : 0.1ms^-1 
# Intial v_sigma     : 0.0ms^-1 
# ----------------------------- 
Time 	 KE 	 PE 	 E 	 L 
0.0	8.363109500000002E-30	8.363109500000003E-30	1.6726219000000003E-29	1.746164552294872E-30
0.6565630015124636	4.324446553292368E-29	4.0903106256260876E-29	8.414757178918456E-29	8.540310780748873E-30
1.3123912462593075	7.899876583578816E-29	7.583405849267234E-29	1.548328243284605E-28	1.5833673443658758E-29
1.9673022487057645	1.0843106606258234E-28	1.0711262169827739E-28	2.155436877608597E-28	2.2364440297344241E-29
2.6231304934527175	1.458633109648844E-28	1.426497442507139E-28	2.885130552155983E-28	2.9784367501648245E-29
3.2789587381996785	1.8124711996037497E-28	1.7578730444175988E-28	3.5703442440213487E-28	3.6703281208941224E-29
3.9347869829466395	2.1707601712081547E-28	2.107361005843718E-28	4.278121177051872E-28	4.4000369566998556E-29
4.5906152276936005	2.5247537032621383E-28	2.434221279750121E-28	4.958974983012259E-28	5.08250060715039E-29
5.2464434724405615	2.8753192887818654E-28	2.7700927903435344E-28	5.6454120791254E-28	5.783779151839956E-29
5.901354474887177	3.0829258158489363E-28	2.9978610048973775E-28	6.080786820746313E-28	6.259344827972038E-29
6.557182719634138	3.4501506588801804E-28	3.3601619191042954E-28	6.810312577984475E-28	7.015806301604717E-29
6.557182719634138	3.4501506588801804E-28	3.3601619191042954E-28	6.810312577984475E-28	7.015806301604717E-29

#Absolute change in energy: 6.643050387984475E-28J
#Percentage change: 3971.639010576433%
#Absolute change in angular momentum: 6.84118984637523E-29kgm^2s^-1
#Percentage change: 3917.8380052351267%
