# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Mode               : 1 
# Magnetic field?      true
# Failing field?       false
# Point charge?        false
# Electric field?      true
# Magnetic strength  : 1.0E-7T 
# Electric strength  : 1.0E-7NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : Velocity Verlet
# Time-step          : 0.001s 
# Number of Turns    : 100.0
# Number of particles: 10
# Spread in x        : 0.010439684858214946m 
# Spread in y        : 0.010439684858214946m 
# Spread in z        : 0.010439684858214946m 
# Intial average v   : 1000.0ms^-1 
# Intial v_sigma     : 0.1ms^-1 
# ----------------------------- 
Time 	 KE 	 PE 	 E 	 L 
0.0	8.363025015091074E-21	8.362862493254105E-21	1.672588750834518E-20	1.746112978881618E-21
0.6560000000000005	8.885518701502983E-21	8.885337179672914E-21	1.7770855881175898E-20	1.8552024003337585E-21
1.3119999999999663	9.440366703231513E-21	9.44008009892121E-21	1.8880446802152723E-20	1.971029225419327E-21
1.967999999999894	1.0029213762619504E-20	1.0028903510849714E-20	2.0058117273469217E-20	2.093971842572776E-21
2.623999999999822	1.0654688994089431E-20	1.0654353920449527E-20	2.130904291453896E-20	2.2245619459860462E-21
3.27999999999975	1.1319067671359013E-20	1.131870655188214E-20	2.2637774223241153E-20	2.3632745881236926E-21
3.9359999999996775	1.2024766308955759E-20	1.2024377868191009E-20	2.404914417714677E-20	2.5106143112386186E-21
4.591999999999868	1.277435142704261E-20	1.2773934336055759E-20	2.5548285763098368E-20	2.6671169773975126E-21
5.248000000000087	1.3570214785765636E-20	1.356980840910352E-20	2.7140023194869155E-20	2.833290467586364E-21
5.904000000000306	1.441546917770648E-20	1.4415032516692184E-20	2.883050169439866E-20	3.009767933942197E-21
6.560000000000525	1.5313264491424723E-20	1.531279607910201E-20	3.0626060570526734E-20	3.1972153073171367E-21
7.2160000000007445	1.6266863356113848E-20	1.6266361664298855E-20	3.25332250204127E-20	3.396313791339023E-21
7.872000000000964	1.727949749856794E-20	1.7278845932111302E-20	3.4558343430679243E-20	3.607714124936274E-21
8.528000000000713	1.835505884180514E-20	1.8354248689537905E-20	3.6709307531343044E-20	3.8322514426000545E-21
9.18400000000035	1.949720266168523E-20	1.9496347066848528E-20	3.8993549728533757E-20	4.070714385324086E-21
9.839999999999986	2.0710306880618225E-20	2.070940382331746E-20	4.1419710703935684E-20	4.3239929903773666E-21
10.495999999999622	2.1998253647686782E-20	2.199730099295923E-20	4.399555464064601E-20	4.592897801994309E-21
11.151999999999259	2.336619637886318E-20	2.3365191943658543E-20	4.6731388322521726E-20	4.8785048109084064E-21
11.807999999998895	2.481910066623212E-20	2.4818042180535387E-20	4.963714284676751E-20	5.18185078329195E-21
12.463999999998531	2.636224023797678E-20	2.6361125341536186E-20	5.2723365579512966E-20	5.504036821509279E-21
13.119999999998168	2.800121607668697E-20	2.800004231562327E-20	5.600125839231024E-20	5.846232355874247E-21
13.775999999997804	2.9741665637821947E-20	2.974058147322298E-20	5.948224711104492E-20	6.209645961648726E-21
14.43199999999744	3.1590188839275645E-20	3.15892008611399E-20	6.317938970041554E-20	6.595626038301501E-21
15.087999999997077	3.355349329072377E-20	3.355260840779458E-20	6.710610169851835E-20	7.005573159007818E-21
15.743999999996714	3.5638367221597983E-20	3.5637427332003535E-20	7.127579455360152E-20	7.440870210111502E-21
16.39999999999706	3.785268097496381E-20	3.7851683548241306E-20	7.570436452320512E-20	7.903192951968819E-21
17.055999999997862	4.020446761775249E-20	4.0203410020304324E-20	8.040787763805682E-20	8.394218616790009E-21
17.711999999998664	4.2702221921032715E-20	4.270108332063442E-20	8.540330524166714E-20	8.915717059474486E-21
18.367999999999466	4.5354697374433094E-20	4.53533060030151E-20	9.070800337744819E-20	9.469484439031761E-21
19.023000000000266	4.816662588944701E-20	4.8166272458300543E-20	9.633289834774755E-20	1.0056814105229963E-20
19.679000000001068	5.115790616772798E-20	5.115750853602496E-20	1.0231541470375294E-19	1.0681365344989278E-20
20.33500000000187	5.433485197016078E-20	5.433440776634795E-20	1.0866925973650873E-19	1.134468188080683E-20
20.99100000000267	5.770898425734542E-20	5.770849100622372E-20	1.1541747526356915E-19	1.2049169195000587E-20
21.647000000003473	6.129253879665026E-20	6.129199391525563E-20	1.2258453271190589E-19	1.2797382016176379E-20
22.303000000004275	6.509851050881385E-20	6.509791130214318E-20	1.3019642181095703E-19	1.359203357848652E-20
22.959000000005076	6.914023305703208E-20	6.913934639748773E-20	1.382795794545198E-19	1.443585975389306E-20
23.615000000005878	7.343278808939281E-20	7.343159696297805E-20	1.4686438505237086E-19	1.5332054618617333E-20
24.27100000000668	7.799173931917051E-20	7.799022594098229E-20	1.559819652601528E-19	1.6283867616935147E-20
24.92700000000748	8.283361606445326E-20	8.283176184747017E-20	1.6566537791192342E-19	1.7294749798804462E-20
25.583000000008283	8.797543782596854E-20	8.797348313607699E-20	1.7594892096204554E-19	1.8368308796441064E-20
26.239000000009085	9.343633431284177E-20	9.343427474223161E-20	1.868706090550734E-19	1.9508487665333857E-20
26.895000000009887	9.923610260945662E-20	9.923393357478315E-20	1.9847003618423977E-19	2.0719419875273872E-20
27.55100000001069	1.05395768023396E-19	1.0539348475916899E-19	2.10789252782565E-19	2.2005495339934532E-20
28.20700000001149	1.11937660282329E-19	1.1193525783406196E-19	2.2387291811639096E-19	2.3371376326251296E-20
28.863000000012292	1.1888549445793756E-19	1.1888296767504816E-19	2.3776846213298574E-19	2.4822014350775586E-20
