# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Mode               : 1 
# Magnetic field?      true
# Failing field?       false
# Point charge?        false
# Electric field?      true
# Magnetic strength  : 1.0E-7T 
# Electric strength  : 1.0E-7NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : Euler-Cromer
# Time-step          : 1.0E-7s 
# Number of Turns    : 100.0
# Number of particles: 1
# Spread in x        : 0.0m 
# Spread in y        : 0.0m 
# Spread in z        : 0.0m 
# Intial average v   : 1000.0ms^-1 
# Intial v_sigma     : 0.0ms^-1 
# ----------------------------- 
Time 	 KE 	 PE 	 E 	 L 
0.0	8.3631095E-22	8.3631095E-22	1.6726219E-21	1.7461645522948712E-22
0.10000000000184563	8.3639531383622965E-22	8.363706033229849E-22	1.6727659171592146E-21	1.7462891046734128E-22
0.20000000000472118	8.363960812631474E-22	8.364094683893404E-22	1.6728055496524879E-21	1.7463702524823617E-22
0.30000000000759675	8.363968486908312E-22	8.36436961193738E-22	1.6728338098845693E-21	1.7464276557251176E-22
0.4000000000104723	8.365648090470379E-22	8.365330681041652E-22	1.673097877151203E-21	1.746628320896629E-22
0.5000000000133479	8.365655766294841E-22	8.365695931035266E-22	1.6731351697330108E-21	1.746704582793185E-22
0.5999999999607123	8.365663442125408E-22	8.366027061614419E-22	1.6731690503739827E-21	1.7467737207710503E-22
0.6559447999312654	8.366503700438807E-22	8.366503700432676E-22	1.6733007400871482E-21	1.746873239952126E-22
0.6999999999080767	8.367343040574556E-22	8.366958279209183E-22	1.673430131978374E-21	1.7469681531355258E-22
0.7999999998554411	8.36735071795444E-22	8.367263500419273E-22	1.6734614218373713E-21	1.7470318814004335E-22
0.8999999998028055	8.367358395341575E-22	8.367642812775603E-22	1.6735001208117178E-21	1.7471110794296914E-22
0.99999999975017	8.369038004613865E-22	8.368626036375678E-22	1.6737664040989542E-21	1.7473163703202904E-22
1.0999999998085566	8.369045683548505E-22	8.368867658968275E-22	1.6737913342516779E-21	1.747366819594717E-22
1.1999999998669433	8.369053362490737E-22	8.369260512784245E-22	1.6738313875274982E-21	1.7474488449953983E-22
1.29999999992533	8.36906104143932E-22	8.369477393810435E-22	1.6738538435249754E-21	1.7474941283867015E-22
1.3118894999322719	8.369897912189532E-22	8.369897920194726E-22	1.6739795832384258E-21	1.7475819316452328E-22
1.3999999999837167	8.370740647036624E-22	8.37045679721405E-22	1.6741197444250675E-21	1.7476986216443578E-22
