# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Mode               : 1 
# Magnetic field?      true
# Failing field?       true
# Point charge?        false
# Electric field?      true
# Magnetic strength  : 1.0E-7T 
# Electric strength  : 1.0E-7NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : 3
# Time-step          : 1.0E-6s 
# Number of Turns    : 100.0
# Number of particles: 10
# Spread in x        : 1.0E-4m 
# Spread in y        : 1.0E-4m 
# Spread in z        : 1.0E-4m 
# ----------------------------- 
Time 	 KE 	 PE 	 E 	 L 
0.0	8.363109500000003E-29	8.357428796087671E-29	1.6720538296087674E-28	1.7449805385691762E-29
0.10000000000007934	1.7513020741258136E-28	1.4315668619860735E-28	3.182868936111887E-28	2.989023904320165E-29
0.20000000000017934	1.7513181431046083E-28	1.9256519636580668E-28	3.676970106762675E-28	4.0206418071850616E-29
0.29999999999889154	1.7513342122308388E-28	2.271645268269744E-28	4.0229794805005827E-28	4.743053733840679E-29
0.399999999996216	3.4237857501536994E-28	3.260563630903686E-28	6.684349381057386E-28	6.807853529424475E-29
0.49999999999354044	3.423817164917216E-28	3.447643135983754E-28	6.87146030090097E-28	7.198463626656833E-29
0.599999999996416	3.42384857996899E-28	3.6144842293546293E-28	7.0383328093236195E-28	7.546817218917733E-29
0.6562839999980344	4.181362898688653E-28	4.0244704945947E-28	8.205833393283354E-28	8.402842899047977E-29
0.6999999999992915	5.096273198604886E-28	4.494836683628324E-28	9.59110988223321E-28	9.384938045748587E-29
0.8000000000021671	5.096319959187791E-28	4.959850451103781E-28	1.0056170410291573E-27	1.0355857262642782E-28
0.9000000000050427	5.096366720199716E-28	5.540799136666339E-28	1.0637165856866055E-27	1.1568841278339055E-28
1.000000000007918	6.76894026423658E-28	6.629860915271339E-28	1.339880117950792E-27	1.384273384156667E-28
1.0999999999996914	6.769002372286833E-28	6.715560679926354E-28	1.3484563052213185E-27	1.402166952161964E-28
1.1999999999914648	6.769064480907023E-28	6.846659871923435E-28	1.3615724352830458E-27	1.4295396331491085E-28
1.2999999999832381	6.769126590097162E-28	6.911843093441432E-28	1.3680969683538594E-27	1.4431494770290241E-28
1.31225299998223	7.52663501924539E-28	7.288317610363713E-28	1.4814952629609103E-27	1.5217549948584275E-28
1.3999999999750115	8.441634105127369E-28	7.94946574654227E-28	1.6391099851669638E-27	1.6597985642578695E-28
1.4999999999667848	8.44171156089078E-28	8.592264095513418E-28	1.7033975656404198E-27	1.7940107915724318E-28
1.5999999999585581	8.441789017364952E-28	9.107174180223276E-28	1.7548963197588226E-27	1.9015207603307205E-28
1.6999999999503315	1.0114382918057201E-27	1.0052597748553094E-27	2.0166980666610295E-27	2.09891925905284E-28
1.7999999999421048	1.0114475722038314E-27	1.0124922992667417E-27	2.023939871470573E-27	2.1140203126785446E-28
1.8999999999338781	1.0114568526870876E-27	1.0188373958983283E-27	2.030294248585416E-27	2.1272684732336863E-28
1.968205999928267	1.0872661706995176E-27	1.0572522818251904E-27	2.144518452524708E-27	2.207476341555635E-28
1.9999999999256515	1.1787069404256674E-27	1.1039176828572869E-27	2.2826246232829545E-27	2.304910765551443E-28
2.0999999999396293	1.1787177555883179E-27	1.153626832272763E-27	2.332344587861081E-27	2.408700326886924E-28
2.199999999953607	1.178728570850193E-27	1.2246511411603353E-27	2.4033797120105284E-27	2.5569945949877562E-28
2.299999999967585	1.3459999059916197E-27	1.3429184493395567E-27	2.6889183553311764E-27	2.803929288565809E-28
2.3999999999815627	1.3460122561419492E-27	1.3456344894840427E-27	2.691646745625992E-27	2.8096002087814447E-28
2.4999999999955405	1.3460246064056163E-27	1.3486714667834683E-27	2.6946960731890845E-27	2.815941225500771E-28
2.6000000000095183	1.3460369567825925E-27	1.3494599678539344E-27	2.695496924636527E-27	2.8175875659186917E-28
2.6241540000128944	1.4218624467507606E-27	1.3866883204949657E-27	2.808550767245726E-27	2.8953180258437374E-28
2.700000000023496	1.5133122377851356E-27	1.4503273611073369E-27	2.9636395988924725E-27	3.0281923350995717E-28
2.800000000037474	1.5133261231008588E-27	1.5210131320905824E-27	3.0343392551914412E-27	3.175779759628466E-28
2.9000000000514516	1.513340008543976E-27	1.5851694485361036E-27	3.0985094570800796E-27	3.3097340963322605E-28
3.0000000000654294	1.6806254619264103E-27	1.682641207279582E-27	3.3632666692059924E-27	3.5132489942889494E-28
3.1000000000794072	1.6806408824156778E-27	1.68260875046631E-27	3.3632496328819875E-27	3.5131812265144475E-28
3.200000000093385	1.6806563030464398E-27	1.6809045922687435E-27	3.3615608953151836E-27	3.5096230518206046E-28
3.2801000001045812	1.7564451040774336E-27	1.7167641786081813E-27	3.473209282685615E-27	3.584495612971233E-28
3.300000000107363	1.8479047975051035E-27	1.7620903647767146E-27	3.6099951622818184E-27	3.6791338379751975E-28
3.4000000001213406	1.8479217528570203E-27	1.8105373188608744E-27	3.658459071717894E-27	3.780288018740118E-28
3.5000000001353184	1.8479387083644896E-27	1.8907427405264074E-27	3.738681448890897E-27	3.9477518749642005E-28
3.600000000149296	1.8479556640275335E-27	1.9345869341851165E-27	3.78254259821265E-27	4.039295783293779E-28
3.700000000163274	2.0152458677527832E-27	2.0202108101987976E-27	4.035456677951581E-27	4.218073048483481E-28
3.800000000177252	2.0152643585337713E-27	2.01570379344524E-27	4.030968151979011E-27	4.208662682037461E-28
3.9000000001912296	2.0152828494843913E-27	2.0108234360107615E-27	4.0261062854951525E-27	4.198472803821485E-28
3.936046000196268	2.091101768448921E-27	2.047329195962625E-27	4.1384309644115456E-27	4.27469453386552E-28
4.000000000205207	2.1825730185877447E-27	2.1069804945399932E-27	4.289553513127738E-27	4.399242688416175E-28
4.100000000219185	2.18259304467005E-27	2.180528756120383E-27	4.363121800790433E-27	4.552806815708679E-28
4.200000000233163	2.18261307093608E-27	2.2558313027010227E-27	4.438444373637103E-27	4.710033779829326E-28
4.300000000247141	2.3498966787115317E-27	2.3592730455994357E-27	4.7091697243109674E-27	4.926013625169417E-28
4.400000000261119	2.3499182400631256E-27	2.3543859960418604E-27	4.704304236104986E-27	4.915809774147608E-28
4.500000000275096	2.3499398016125816E-27	2.3457035493476447E-27	4.695643350960226E-27	4.897681373460368E-28
4.591991000287955	2.425735368709966E-27	2.378215412191057E-27	4.8039507809010234E-27	4.965564097843959E-28
4.600000000289074	2.51722684766828E-27	2.422738077058447E-27	4.939964924726727E-27	5.058524619697926E-28
4.700000000303052	2.5172499443489752E-27	2.4670438470244035E-27	4.984293791373379E-27	5.151032270989741E-28
4.80000000031703	2.5172730412415678E-27	2.5540000311817894E-27	5.071273072423357E-27	5.332591295584655E-28
4.900000000331008	2.517296138346081E-27	2.6097574879246E-27	5.127053626270681E-27	5.449009346586844E-28
5.000000000344985	2.6845818600162014E-27	2.6952988750029265E-27	5.379880735019128E-27	5.6276143778197E-28
5.100000000358963	2.684606492253858E-27	2.6848798152212218E-27	5.369486307475079E-27	5.605860038497205E-28
5.200000000372941	2.6846311247175105E-27	2.6742284723712326E-27	5.3588595970887434E-27	5.583620706792956E-28
5.2479370003796415	2.760483708159624E-27	2.7094275918528037E-27	5.4699113000124276E-27	5.657114252975556E-28
5.300000000386919	2.8519172326700848E-27	2.764742669378717E-27	5.616659902048802E-27	5.77260865093709E-28
5.400000000400897	2.8519434002844904E-27	2.8384679693896322E-27	5.6904113696741226E-27	5.926542425006905E-28
5.500000000414874	2.8519695681389586E-27	2.923641305080331E-27	5.77561087321929E-27	6.10437897550991E-28
5.600000000428852	3.0192492235542076E-27	3.035383640858245E-27	6.0546328644124524E-27	6.3376899336738835E-28
