# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Mode               : 1 
# Magnetic field?      true
# Failing field?       false
# Point charge?        false
# Electric field?      false
# Magnetic strength  : 1.0E-7T 
# Electric strength  : 1.0E-7NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : Runge-Kutta-Fehlbergy
# Time-step          : 1.0E-5s 
# Number of Turns    : 10.0
# Number of particles: 1
# Spread in x        : 0.0m 
# Spread in y        : 0.0m 
# Spread in z        : 0.0m 
# Intial average v   : 0.1ms^-1 
# Intial v_sigma     : 0.0ms^-1 
# ----------------------------- 
Time 	 KE 	 PE 	 E 	 L 
0.0	8.363109500000002E-30	8.363109500000003E-30	1.6726219000000003E-29	1.746164552294872E-30
0.6944463622982392	8.427823077715461E-30	9.112637726150635E-30	1.7540460803866096E-29	1.902661321761861E-30
1.3440804868708158	8.556235563053136E-30	9.277158196424321E-30	1.7833393759477457E-29	1.937012159009513E-30
1.9926317562600147	8.685427815291578E-30	9.437368397571391E-30	1.812279621286297E-29	1.9704630392304457E-30
2.6389211439885925	8.81410775258645E-30	9.602769445961824E-30	1.8416877198548272E-29	2.0049977356387353E-30
3.2829801465949937	8.942266183729206E-30	9.770930430646591E-30	1.8713196614375797E-29	2.040108689349857E-30
4.016362883041323	9.088091057117238E-30	9.616738899186041E-30	1.870482995630328E-29	2.0079144694247836E-30
4.6557630392068505	9.215123657176497E-30	9.824644702578981E-30	1.9039768359755478E-29	2.051323890777109E-30
5.293043069041197	9.341627706792043E-30	1.0037028981442783E-29	1.9378656688234825E-29	2.0956683895806557E-30
5.928235963571654	9.467601598811305E-30	1.0248607581477363E-29	1.9716209180288667E-29	2.139844667722722E-30
6.561373772605273	9.593043997907147E-30	1.0452220824859625E-29	2.004526482276677E-29	2.182357829600119E-30
6.561373772605273	9.593043997907147E-30	1.0452220824859625E-29	2.004526482276677E-29	2.182357829600119E-30

#Absolute change in energy: 3.319045822766768E-30J
#Percentage change: 19.843371791118887%
#Absolute change in angular momentum: 4.3619327730524685E-31kgm^2s^-1
#Percentage change: 24.98007858033689%
