# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Mode               : 1 
# Magnetic field?      true
# Failing field?       false
# Point charge?        false
# Electric field?      true
# Magnetic strength  : 1.0E-7T 
# Electric strength  : 1.0E-7NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : Runge-Kutta-Fehlbergy
# Time-step          : 1.0E-4s 
# Number of Turns    : 10.0
# Number of particles: 1
# Spread in x        : 0.0m 
# Spread in y        : 0.0m 
# Spread in z        : 0.0m 
# Intial average v   : 0.1ms^-1 
# Intial v_sigma     : 0.0ms^-1 
# ----------------------------- 
Time 	 KE 	 PE 	 E 	 L 
0.0	8.363109500000002E-30	8.363109500000003E-30	1.6726219000000003E-29	1.746164552294872E-30
0.6559899770987732	4.181098161784345E-29	4.060620793250243E-29	8.241718955034587E-29	8.478320282049464E-30
1.0646885170480738	6.689896498970632E-29	6.518908921139318E-29	1.320880542010995E-28	1.3611070951220096E-29
1.3117003669271488	7.526408344318308E-29	7.34944053380356E-29	1.4875848878121868E-28	1.5345168611420038E-29
1.96739586880803	1.087192071217102E-28	1.0653256776055024E-28	2.1525177488226044E-28	2.2243328691131478E-29
2.1281159033932076	1.1707574386570548E-28	1.1687403737944461E-28	2.3394978124515007E-28	2.4402562366972708E-29
2.6230860534218783	1.421660319613904E-28	1.396390727353311E-28	2.818051046967215E-28	2.915575826500423E-29
3.1915432895430476	1.6724992850192897E-28	1.6816987420566804E-28	3.35419802707597E-28	3.5112809787056497E-29
3.278776238028919	1.7562035998212367E-28	1.7279013034411356E-28	3.4841049032623723E-28	3.607749014804858E-29
3.9344653592085734	2.090761923919423E-28	2.0597572200889636E-28	4.150519144008387E-28	4.300643252432332E-29
4.254970675692888	2.1742995526434563E-28	2.2479133357767606E-28	4.422212888420217E-28	4.693501362817619E-29
4.590153416960842	2.425182176204825E-28	2.391744050606848E-28	4.816926226811673E-28	4.9938108299691983E-29
5.245842538140496	2.7597628553519293E-28	2.723994874179757E-28	5.483757729531686E-28	5.687529608365906E-29
5.318398061842728	2.843277355432243E-28	2.7830927183981687E-28	5.626370073830412E-28	5.810922182253927E-29
5.901530595892765	3.094193456416016E-28	3.0562919014877913E-28	6.150485357903808E-28	6.38134485724941E-29
6.381825447992568	3.344962837151358E-28	3.3447296383075584E-28	6.689692475458917E-28	6.983584671972434E-29
6.557218653645033	3.4286577909403597E-28	3.388700547547962E-28	6.817358338488322E-28	7.075393159052231E-29
6.557218653645033	3.4286577909403597E-28	3.388700547547962E-28	6.817358338488322E-28	7.075393159052231E-29

#Absolute change in energy: 6.650096148488322E-28J
#Percentage change: 3975.8514153666893%
#Absolute change in angular momentum: 6.900776703822743E-29kgm^2s^-1
#Percentage change: 3951.9624280274707%
