Turn Num 	 deltaV 
1.0	0.12359297901412925
2.0	0.07639357543555184
3.0	0.060555282329542326
4.0	0.05175719522522615
5.0	0.04594773298692012
6.0	0.04174424881675215
7.0	0.03851856392781716
8.0	0.03594029312039171
9.0	0.03382077611164991
10.0	0.03203742770229323
11.0	0.03051075794123148
12.0	0.02918138722550867
13.0	0.028013879790006357
14.0	0.026973756177055996
15.0	0.026044735157454202
16.0	0.025201914150559723
17.0	0.02443763158914336
18.0	0.023740394153984323
19.0	0.023097750476463896
20.0	0.02250586966732826
21.0	0.021957089358559778
22.0	0.02144662065523839
23.0	0.02096967459913801
24.0	0.020522419971965022
25.0	0.020104857009039523
26.0	0.019710280886954923
27.0	0.019336776045937087
28.0	0.018986258354132257
29.0	0.018653938636789213
30.0	0.01833694335352587
31.0	0.018036230563905686
32.0	0.01775084243090541
33.0	0.017476947562263367
34.0	0.017215503961822254
35.0	0.016966511589447286
36.0	0.01672901272677052
37.0	0.01649821802824425
38.0	0.01627891694903405
39.0	0.016067277994689988
40.0	0.015863301204593228
41.0	0.015667944546139845
42.0	0.015478334385500503
43.0	0.015298302272406694
44.0	0.015121143111882063
45.0	0.014951646340467306
46.0	0.01478789615528786
47.0	0.014628934800220872
48.0	0.01447476221746613
49.0	0.014325378502267228
50.0	0.01417982574247545
51.0	0.014041935475048506
52.0	0.01390308685586028
53.0	0.013771900757224342
54.0	0.013642629965703756
55.0	0.013519105974587386
56.0	0.013395581560826653
57.0	0.01327876186707444
58.0	0.013160983898732992
59.0	0.013049910670011267
60.0	0.012939794926192238
61.0	0.012833510330739095
62.0	0.01272818325757874
63.0	0.012627645210817828
64.0	0.012528064706528896
65.0	0.012430399625562805
66.0	0.012337523600467248
67.0	0.012242731521298067
68.0	0.01215272852520255
69.0	0.0120636830884433
70.0	0.011977511014021225
71.0	0.011892296511297307
72.0	0.011810913246558918
73.0	0.011727613966013184
74.0	0.011649103808240913
75.0	0.011569635507876486
76.0	0.011494956344895835
77.0	0.01141740330536778
78.0	0.011344639412001145
79.0	0.011271875256760655
80.0	0.011201026638297584
81.0	0.011134009303211734
82.0	0.011063160253889537
83.0	0.01099710035571344
84.0	0.01093104023642777
85.0	0.010866895673949273
86.0	0.01080275089706384
87.0	0.010741479562820455
88.0	0.010679250142768826
89.0	0.010620852038443651
90.0	0.010560537992148511
91.0	0.01050309740076627
92.0	0.010442782991485045
93.0	0.010387257770081648
94.0	0.010332690257541355
95.0	0.010278122576679483
96.0	0.010224512592793333
97.0	0.010170902446312358
98.0	0.010119207894863758
99.0	0.010066555300655367
100.0	0.01001869192244742
