# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Mode               : 1 
# Magnetic field?      true
# Failing field?       false
# Point charge?        false
# Electric field?      true
# Magnetic strength  : 1.0E-7T 
# Electric strength  : 1.0E-7NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : Heun's
# Time-step          : 1.0E-5s 
# Number of Turns    : 10.0
# Number of particles: 1
# Spread in x        : 0.0m 
# Spread in y        : 0.0m 
# Spread in z        : 0.0m 
# Intial average v   : 0.1ms^-1 
# Intial v_sigma     : 0.0ms^-1 
# ----------------------------- 
Time 	 KE 	 PE 	 E 	 L 
0.0	8.363109500000002E-30	8.363109500000003E-30	1.6726219000000003E-29	1.746164552294872E-30
0.6562499999996482	4.182058739042085E-29	4.0621269414702287E-29	8.244185680512314E-29	8.481465024602746E-30
1.3122200000001292	7.529280658103785E-29	7.353947710015114E-29	1.48832283681189E-28	1.535457931126985E-29
1.9681700000044264	1.0879481216108409E-28	1.0665834931404886E-28	2.1545316147513294E-28	2.2269591086721526E-29
2.6241200000087237	1.4230129533400954E-28	1.3982487164772653E-28	2.821261669817361E-28	2.9194551906852374E-29
3.280060000013021	1.7571692233110263E-28	1.7292835801005712E-28	3.486452803411598E-28	3.6106351213471325E-29
3.936010000017318	2.0911393737720837E-28	2.06031851372066E-28	4.151457887492743E-28	4.301815198157899E-29
4.591959999995327	2.42559288039274E-28	2.392398764084451E-28	4.817991644477191E-28	4.9951778304449193E-29
5.247899999970494	2.759941414726618E-28	2.7249936406524093E-28	5.484935055379027E-28	5.689614969810194E-29
5.9038499999456615	3.0943943589391413E-28	3.0569023917431276E-28	6.151296750682269E-28	6.382619522424356E-29
6.559789999920829	3.4284527891067075E-28	3.388988997311974E-28	6.817441786418681E-28	7.075995423978973E-29
6.559789999920829	3.4284527891067075E-28	3.388988997311974E-28	6.817441786418681E-28	7.075995423978973E-29

#Absolute change in energy: 6.650179596418681E-28J
#Percentage change: 3975.9013058591904%
#Absolute change in angular momentum: 6.901378968749486E-29kgm^2s^-1
#Percentage change: 3952.307335342163%
