# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Mode               : 1 
# Magnetic field?      true
# Failing field?       false
# Point charge?        false
# Electric field?      false
# Magnetic strength  : 1.0E-7T 
# Electric strength  : 1.0E-7NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : 4
# Time-step          : 1.0E-5s 
# Number of Turns    : 10.0
# Number of particles: 1
# Spread in x        : 0.0m 
# Spread in y        : 0.0m 
# Spread in z        : 0.0m 
# Intial average v   : 0.1ms^-1 
# Intial v_sigma     : 0.0ms^-1 
# ----------------------------- 
Time 	 KE 	 PE 	 E 	 L 
0.0	8.363109500000002E-30	8.363109500000003E-30	1.6726219000000003E-29	1.746164552294872E-30
0.9839199999981569	8.363319227588819E-30	8.36331922394921E-30	1.6726638451538028E-29	1.7462083413336103E-30
1.9678400000044243	8.363528960436779E-30	8.363528953156467E-30	1.6727057913593246E-29	1.7462521314701972E-30
2.95176000001087	8.363738698544538E-30	8.363738687623828E-30	1.6727477386168365E-29	1.7462959227050606E-30
3.935670000017316	8.363948439781099E-30	8.363948438010143E-30	1.6727896877791242E-29	1.746339717263701E-30
4.919589999982923	8.364158188409332E-30	8.364158182998243E-30	1.6728316371407575E-29	1.7463835106952275E-30
5.903509999945674	8.364367942296981E-30	8.364367933246359E-30	1.672873587554334E-29	1.746427305225013E-30
6.887419999908426	8.364577699312817E-30	8.364577699412166E-30	1.6729155398724983E-29	1.746471103078312E-30
7.871339999871177	8.364787463720127E-30	8.364787460179202E-30	1.6729574923899328E-29	1.746514899804381E-30
8.855259999833928	8.364997233388228E-30	8.364997226207218E-30	1.6729994459595446E-29	1.74655869762891E-30
9.839179999796679	8.365207008316922E-30	8.365206997495452E-30	1.6730414005812372E-29	1.7466024965517395E-30
9.839179999796679	8.365207008316922E-30	8.365206997495452E-30	1.6730414005812372E-29	1.7466024965517395E-30

#Absolute change in energy: 4.195005812369178E-33J
#Percentage change: 0.025080419025777297%
#Absolute change in angular momentum: 4.379442568675241E-34kgm^2s^-1
#Percentage change: 0.02508035432811656%
