# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Mode               : 1 
# Magnetic field?      true
# Failing field?       true
# Point charge?        false
# Electric field?      true
# Magnetic strength  : 1.0E-7T 
# Electric strength  : 1.0E-7NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : 3
# Time-step          : 1.0E-5s 
# Number of Turns    : 50.0
# Number of particles: 10
# Spread in x        : 1.0E-4m 
# Spread in y        : 1.0E-4m 
# Spread in z        : 1.0E-4m 
# ----------------------------- 
Turn Num 	 deltaV 
1.0	0.5007686882955795
2.0	0.5007043420127957
3.0	0.500850308426493
4.0	0.5008242141403798
5.0	0.5009797764315636
6.0	0.500925039253957
7.0	0.5010615245769259
8.0	0.5010354813854292
9.0	0.501191119680584
10.0	0.5011459911504517
11.0	0.5012634368404179
12.0	0.5011992181957794
13.0	0.5013835845021504
14.0	0.5013576153199892
15.0	0.5014655781346846
16.0	0.5014205189249878
17.0	0.5016049552017421
18.0	0.5015503811650888
19.0	0.5016870807029363
20.0	0.5016325224631828
21.0	0.5016879433319446
22.0	0.5018629187169381
23.0	0.5018179636288096
24.0	0.5019547515821614
25.0	0.5019098141832501
26.0	0.502056192073951
27.0	0.5020208471481737
28.0	0.5021959279730481
29.0	0.5021128306063929
30.0	0.5022401589257015
31.0	0.5022430879689637
32.0	0.5023991303011144
33.0	0.5023447540622783
34.0	0.502472165321592
35.0	0.502436920303694
36.0	0.502602592212952
37.0	0.5025578217284874
38.0	0.502704420995542
39.0	0.5026596716448921
40.0	0.5027249609397586
41.0	0.5028811697703759
42.0	0.5028269189941739
43.0	0.5029736017072537
44.0	0.5029384840210014
45.0	0.5030947726652357
46.0	0.5030310132552813
47.0	0.503206442148894
48.0	0.5031235941323757
49.0	0.5033181768609438
50.0	0.503292701939472
