# EMSIM OUTPUT FILE 
# PARAMETERS OF SIMULATION RUN 
# ---------------------------- 
# Mode               : 10 
# Magnetic field?      true
# Failing field?       false
# Point charge?        false
# Electric field?      true
# Magnetic strength  : 1.0E-5T 
# Electric strength  : 1.0E-5NC^-1 
# Phase              : 1.5707963267948966
# Algorithm          : 3
# Time-step          : 1.0E-6s 
# Number of Turns    : 10.0
# Number of particles: 10
# Spread in x        : 1.0439684858214945E-6m 
# Spread in y        : 1.0439684858214945E-6m 
# Spread in z        : 1.0439684858214945E-6m 
# Intial average v   : 0.1ms^-1 
# Intial v_sigma     : 1.0000000000000002E-6ms^-1 
# ----------------------------- 
Spread in x 	 Spread in y 	 Spread in z 
8.732953404054934E-6	2.546182144315363E-6	4.5984585831341356E-7
8.75723399261421E-6	3.625910274485489E-6	4.5984585831341356E-7
1.4409137671483538E-5	4.895241643480243E-6	4.5984585831341356E-7
1.9062883125947616E-5	6.51007628626717E-6	4.5984585831341356E-7
2.331963211364696E-5	8.628160582568325E-6	4.5984585831341356E-7
3.418044080761434E-5	1.1441172908643134E-5	4.5984585831341356E-7
4.344904593128751E-5	1.5210868665284183E-5	4.5984585831341356E-7
6.331012428958949E-5	2.0275062007160933E-5	4.5984585831341356E-7
8.258036843556554E-5	2.7143683533710536E-5	4.5984585831341356E-7
1.1748788199614918E-4	3.6423600691920725E-5	4.5984585831341356E-7
1.5861160725269552E-4	4.8965800968064385E-5	4.5984585831341356E-7
2.1270562357166012E-4	6.589166466313122E-5	4.5984585831341356E-7
2.8709995800582644E-4	8.875673489437837E-5	4.5984585831341356E-7
3.8938065536472943E-4	1.1964694885548946E-4	4.5984585831341356E-7
5.264240856076852E-4	1.6138002804007523E-4	4.5984585831341356E-7
7.127103970283044E-4	2.1776426453016693E-4	4.5984585831341356E-7
9.640467294690369E-4	2.9394267954742256E-4	4.5984585831341356E-7
0.0013033236108807023	3.96863875607219E-4	4.5984585831341356E-7
0.0017610088791363276	5.359203118751484E-4	4.5984585831341356E-7
0.0023804576206662986	7.2380086771442E-4	4.5984585831341356E-7
0.003217513201950739	9.776487550315323E-4	4.5984585831341356E-7
0.004347695422544096	0.0013206210256237485	4.5984585831341356E-7
0.005874804249103249	0.001784012593400084	4.5984585831341356E-7
0.007940316363983069	0.002410102530914924	4.5984585831341356E-7
0.010731748852222722	0.003256015288757786	4.5984585831341356E-7
0.014501148694509247	0.004398931296404588	4.5984585831341356E-7
0.019594057205107873	0.005943127483190662	4.5984585831341356E-7
0.02647552204984116	0.008029496523078172	4.5984585831341356E-7
0.03576305291909776	0.010849608111788487	4.5984585831341356E-7
0.04832211337034309	0.014658661483959012	4.5984585831341356E-7
0.06529332776260333	0.01980508772336952	4.5984585831341356E-7
0.0882211602710754	0.026758444914636966	4.5984585831341356E-7
0.11919976552705691	0.03615314997064415	4.5984585831341356E-7
0.16105619956248063	0.048846371094458656	4.5984585831341356E-7
0.21760981290594827	0.06599622928205712	4.5984585831341356E-7
0.2940212592839089	0.08916746618696417	4.5984585831341356E-7
0.3972632698510665	0.12047421031734273	4.5984585831341356E-7
0.536756966023745	0.16277286820038053	4.5984585831341356E-7
0.7252315135081062	0.21992274129166584	4.5984585831341356E-7
0.9798857086894373	0.29713814595819893	4.5984585831341356E-7
1.323957413976359	0.40146416419753317	4.5984585831341356E-7
1.7888440730034745	0.5424194320261709	4.5984585831341356E-7
2.4169678094110623	0.7328646134973615	4.5984585831341356E-7
3.265646555870262	0.9901757990053004	4.5984585831341356E-7
4.4123244648449145	1.3378298875973775	4.5984585831341356E-7
5.961638888586094	1.8075466031415726	4.5984585831341356E-7
8.052638861949163	2.4424550235865583	4.5984585831341356E-7
10.880188561336581	3.300009840844735	4.5984585831341356E-7
14.700584592292216	4.458655352365647	4.5984585831341356E-7
19.86244816380895	6.024105619454319	4.5984585831341356E-7
26.83681292658548	8.139191301970952	4.5984585831341356E-7
36.26010802475503	10.996891431545889	4.5984585831341356E-7
48.99223392615022	14.857940689692047	4.5984585831341356E-7
66.19503059412818	20.07461866989964	4.5984585831341356E-7
